ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"27","Gogebic-Ontonagon ISD","66045","Ewen-Trout Creek Consolidated School District","66","Ontonagon","LEA District","Elem thru High School","Rural: Remote","2021","2529347.19","2588641.43","404967.76","0.00","162.58","8.00","14.86","2.26","2","-12.77","4","-1.57","4","21.71","4","49.49","3.00","16.01","3","16.31","3","0.98","4","-11.82","4","7.91","4"
"41","Kent ISD","41905","Excel Charter Academy","41","Kent","PSA District","Elem_Middle School","City: Midsize","2021","7851885.00","7843986.00","15108.00","0.00","778.97",,"780.00","1.01","4","109.57","1","0.1","4",,,"0.78","4.00","0.19","4","0.19","4","1","4","0.11","1",,
"28","Northwest Education Services","40060","Excelsior Township S/D #1","40","Kalkaska","LEA District","Elem_Middle School","Rural: Distant","2021","555903.09","544330.41","445033.08","0.00","44.00","36.00","31.00","6.67","1","2.67","4","2.08","4",,,"271.38","1.00","80.06","1","85.36","1","1.02","3","-12","4","19.73","4"
"72","C.O.O.R. ISD","68030","Fairview Area School District","68","Oscoda","LEA District","Elem thru High School","Rural: Remote","2021","3743566.86","3532536.36","1218350.63","0.00","310.04","38.00","53.00","4.19","1","20.95","3","5.94","2","3.24","1","113.83","1.00","32.55","1","36.22","1","1.06","2","3.46","1","2.69","2"
"63","Oakland Schools","63200","Farmington Public School District","63","Oakland","LEA District","Elem thru High School","City: Small","2021","144453375.41","134612714.76","31231544.70","0.00","9032.99","1153.37","436.27","2.23","3","46","2","7.44","2","8.19","2","104.67","2.00","21.62","2","23.75","2","1.07","2","-3.16","2","1.08","2"
"18","Clare-Gladwin Regional Education Service District","18020","Farwell Area Schools","18","Clare","LEA District","Elem thru High School","Town: Distant","2021","12971139.51","12260775.06","2452888.98","0.00","988.39","425.12","74.75","1.91","3","40.77","2","5.69","2","11.44","3","110.08","2.00","18.91","3","21.23","3","1.06","2","-7.07","4","1.25","2"
"03","Allegan Area Educational Service Agency","03050","Fennville Public Schools","03","Allegan","LEA District","Elem thru High School","Rural: Distant","2021","15847202.72","15200269.11","3173685.06","0.00","1291.76","405.86","149.00","3.14","2","25.6","3","4.08","3","40.07","4","50.09","3.00","20.03","2","21.42","3","1.04","3","-0.55","1","4.58","3"
"25","Genesee ISD","25100","Fenton Area Public Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2021","38275269.41","34827315.97","8279825.55","0.00","3282.07","645.04","667.00","2.96","2","71.36","1","9.02","2","12.17","3","71.21","3.00","21.63","2","24.14","2","1.1","1","-4.67","3","0.56","2"
"63","Oakland Schools","63020","Ferndale Public Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2021","40277388.02","38525250.85","8920009.96","0.00","2970.43","639.22","1490.10","2.92","2","24.44","3","5.03","3","46.02","4","61.35","3.00","22.15","2","24.04","2","1.05","2","-4.76","3","16.91","4"
"50","Macomb ISD","50090","Fitzgerald Public Schools","50","Macomb","LEA District","Elem thru High School","City: Midsize","2021","32642887.97","30143590.76","3368485.54","0.00","2274.79","1047.45","517.76","1.46","4","287.54","1","7.66","2","7","2","49.87","3.00","10.32","4","11.23","4","1.08","2","-4.35","3","-8.88","1"
"82","Wayne RESA","82997","Flagship Charter Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2021","7625407.00","7597507.00","71079.00","0.00","724.62",,"725.00","1.06","4","64.61","1","0.37","4",,,"3.32","4.00","0.93","4","0.94","4","1","4","2.51","1",,
"82","Wayne RESA","82180","Flat Rock Community Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2021","22534938.47","21736025.07","8796293.78","0.00","1793.10","639.49","395.38","2.49","2","9.99","4","7.54","2","17.68","4","180.19","1.00","39.03","1","44.84","1","1.04","3","-6.85","4","6.65","4"
"25","Genesee ISD","25010","Flint, School District of the City of","25","Genesee","LEA District","Elem thru High School","City: Small","2021","80858622.47","65454930.17","27259798.95","0.00","3095.58","10548.42","80.28","2.42","2","129.92","1","19.05","1","2.87","1","95.43","2.00","33.71","1","44.08","1","1.24","1","-16.87","4","12.75","4"
"25","Genesee ISD","25120","Flushing Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2021","46245536.82","44048901.15","8013679.63","0.00","4090.40","524.93","596.67","2.96","2","37.76","2","5.48","3","5.78","1","31.83","4.00","17.33","3","18.69","3","1.05","2","-3.15","2","2.96","3"
"28","Northwest Education Services","40020","Forest Area Community Schools","40","Kalkaska","LEA District","Elem thru High School","Rural: Distant","2021","6187827.35","6175974.68","1793432.82","0.00","516.35","271.34","102.00","2.97","2","0.67","4","0.19","4","4.17","1","101.99","2.00","28.98","2","31.26","2","1","4","1.69","1","-14.42","1"
"41","Kent ISD","41110","Forest Hills Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2021","117529389.23","115517482.22","21726027.22","0.00","9344.45","514.94","903.94","2.25","2","10.21","4","1.71","4","17.63","4","72.27","3.00","18.49","3","19.17","3","1.02","3","-3.73","2","2.13","2"
"22","Dickinson-Iron ISD","36015","Forest Park School District","36","Iron","LEA District","Elem thru High School","Rural: Remote","2021","5352865.50","4724486.61","1076043.73","0.00","441.38","49.56","23.00","6.74","1","140.37","1","13.76","1","1.4","1","43.27","4.00","20.1","2","23.91","2","1.13","1","-5.25","3","1.74","2"
"81","Washtenaw ISD","81906","Fortis Academy","81","Washtenaw","PSA District","Elem_Middle School","Suburb: Large","2021","7313277.00","7293218.00","42758.00","0.00","691.43",,"687.00","1.03","4","88.37","1","0.27","4",,,"2.22","4.00","0.58","4","0.59","4","1","4","1.83","1",,
"63","Oakland Schools","63923","Four Corners Montessori Academy","63","Oakland","PSA District","Elem_Middle School","Suburb: Large","2021","4406823.57","4124557.44","969801.11","0.00","377.48",,"380.00","4.28","1","41.05","2","6.41","2",,,"21.12","4.00","22.01","2","23.6","2","1.07","2","-17.22","4",,
"19","Clinton County RESA","19070","Fowler Public Schools","19","Clinton","LEA District","Elem thru High School","Rural: Distant","2021","5377259.00","5156855.81","898697.37","0.00","482.46","22.89","108.49","2.32","2","32.49","2","4.1","3","11.9","3","51.05","3.00","16.71","3","17.82","3","1.04","3","0.32","1","1.05","2"
"47","Livingston ESA","47030","Fowlerville Community Schools","47","Livingston","LEA District","Elem thru High School","Town: Fringe","2021","30107237.17","28971528.01","3709557.95","0.00","2635.69","513.87","389.83","1.46","4","44.12","2","4.27","3","31.6","4","86.65","2.00","12.32","4","13.23","4","1.04","3","-2.91","2","9.21","4"
"73","Saginaw ISD","73909","Francis Reh PSA","73","Saginaw","PSA District","Elem_Middle School","City: Small","2021","5561052.60","5447345.61","968693.68","0.00","491.45",,"492.00","1.66","3","13.3","3","4.54","3",,,"73.82","3.00","17.42","3","19.01","3","1.02","3","0.42","1",,
"73","Saginaw ISD","73190","Frankenmuth School District","73","Saginaw","LEA District","Elem thru High School","Town: Fringe","2021","15087972.57","14258330.86","5479507.58","0.00","1384.55","100.49","414.64","4.03","1","17.84","3","5.5","3","7.63","2","127.51","1.00","36.32","1","40.73","1","1.06","2","-0.37","1","-11.47","1"
"28","Northwest Education Services","10025","Frankfort-Elberta Area Schools","10","Benzie","LEA District","Elem thru High School","Rural: Remote","2021","7968812.02","7429925.13","1950825.90","0.00","459.45","37.00","199.91","2.88","2","38.17","2","6.76","2","8.39","2","119.94","1.00","24.48","2","26.35","2","1.07","2","-2.1","2","6.18","3"
"50","Macomb ISD","50100","Fraser Public Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2021","59751030.92","58357963.53","6195267.86","0.00","4673.03","658.37","1878.28","1.72","3","29.01","3","2.33","4","13.1","3","32.88","4.00","10.37","4","10.97","4","1.02","3","-3.22","2","1.92","2"
"73","Saginaw ISD","73200","Freeland Community School District","73","Saginaw","LEA District","Elem thru High School","Suburb: Small","2021","20488382.89","20093372.09","4737377.43","0.00","2013.02","238.34","131.58","2.58","2","9.1","4","1.93","4","4.98","1","75.29","2.00","23.12","2","23.85","2","1.02","3","0.15","1","-7.13","1"
"62","Newaygo County RESA","62040","Fremont Public School District","62","Newaygo","LEA District","Elem thru High School","Rural: Fringe","2021","23942593.23","22914556.45","3819138.18","0.00","2027.70","205.08","271.13","2.63","2","36.83","2","4.29","3","13.88","3","42.24","4.00","15.95","3","17.19","3","1.04","3","-3.63","2","3.43","3"
"82","Wayne RESA","82987","Frontier International Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2021","9233895.70","7560501.79","2306572.00","0.00","811.10",,"811.10","2.21","3","264.29","1","18.12","1",,,"101.20","2.00","24.98","2","31.66","2","1.22","1","6.88","1",,
"61","Muskegon Area ISD","61080","Fruitport Community Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2021","32828207.02","30980019.30","4403985.98","0.00","2528.05","739.43","532.65","1.8","3","72.31","1","6.22","2","12.22","3","45.51","4.00","13.42","4","14.49","4","1.06","2","-4.77","3","2.16","2"
"29","Gratiot-Isabella RESD","29050","Fulton Schools","29","Gratiot","LEA District","Elem thru High School","Rural: Distant","2021","7861832.15","7036113.12","635747.30","0.00","581.42","106.52","82.00","1.3","4","434.65","1","10.51","1","0.25","1","72.04","3.00","8.09","4","9.21","4","1.12","1","-5.28","3","-3.73","1"
"39","Kalamazoo RESA","39050","Galesburg-Augusta Community Schools","39","Kalamazoo","LEA District","Elem thru High School","Rural: Fringe","2021","13927519.63","13415612.43","2337110.59","0.00","954.95","262.50","151.50","1.72","3","28.01","3","3.69","3","8.4","2","92.04","2.00","16.78","3","18.04","3","1.04","3","-5.88","3","11.51","4"
"82","Wayne RESA","82050","Garden City Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2021","50447612.17","48523224.84","10400803.16","0.00","3370.77","838.77","738.00","1.88","3","22.7","3","13.75","1","6.72","2","74.53","2.00","20.62","2","24.58","2","1.04","3","-7.58","4","8.08","4"
"16","Cheb-Otsego-Presque Isle ESD","69020","Gaylord Community Schools","69","Otsego","LEA District","Elem thru High School","Rural: Fringe","2021","33456817.09","32278779.27","6867238.07","0.00","2827.50","268.23","248.91","1.97","3","19.84","3","3.57","3","8.41","2","93.90","2.00","20.53","2","21.83","3","1.04","3","-6.39","3","1.87","2"
"25","Genesee ISD","25070","Genesee School District","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2021","7577792.63","6808146.94","2072657.78","0.00","665.26","198.67","377.58","2.45","2","59.07","2","10.16","1","48.97","4","104.11","2.00","27.35","2","30.91","2","1.11","1","-0.77","2","4.72","3"
"82","Wayne RESA","82937","George Crockett Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2021","4746956.66","4180492.09","1805924.12","0.00","389.78",,"390.50","4.01","1","45.7","2","11.93","1","0.5","1","124.64","1.00","38.04","1","45.7","1","1.14","1","-8.64","4",,
"82","Wayne RESA","82963","George Washington Carver Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2021","6100648.45","6027418.46","1169301.62","0.00","499.42",,"504.49","1.89","3","6.68","4","12.29","1","10.54","3","54.48","3.00","19.17","3","22.41","2","1.01","4","-2.84","2",,
"82","Wayne RESA","82290","Gibraltar School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2021","41898084.59","40071494.76","13421095.00","0.00","3600.28","404.29","590.24","3","2","15.75","3","5.08","3","11.08","3","104.07","2.00","32.03","1","34.33","1","1.05","2","-3.01","2","-1.52","1"
"21","Delta-Schoolcraft ISD","21025","Gladstone Area Schools","21","Delta","LEA District","Elem thru High School","Town: Remote","2021","16290396.75","15429936.27","1834427.16","0.00","1514.38","245.20","336.19","1.39","4","88.35","1","6.2","2","9.31","2","85.12","2.00","11.26","4","12.19","4","1.06","2","-1.7","2","3.46","3"
"18","Clare-Gladwin Regional Education Service District","26040","Gladwin Community Schools","26","Gladwin","LEA District","Elem thru High School","Town: Distant","2021","19132562.65","18823959.12","4800531.92","0.00","1573.92","174.50","221.50","3.73","1","6.87","4","1.64","4","5.48","1","63.78","3.00","25.09","2","26.17","2","1.02","3","-2.21","2","2.27","2"
"28","Northwest Education Services","45010","Glen Lake Community Schools","45","Leelanau","LEA District","Elem thru High School","Rural: Remote","2021","15480739.32","20291550.37","9921208.23","0.00","700.00","107.57","224.00","10.4","1","-32.66","4","-29.43","4","5.93","2","185.33","1.00","64.09","1","78.05","1","0.76","4","5.24","1","4.78","3"
"03","Allegan Area Educational Service Agency","03440","Glenn Public School District","03","Allegan","LEA District","Elem_Middle School","Rural: Distant","2021","746246.31","726217.55","244530.84","0.00","33.00","25.00","27.00","2.77","2","8.92","4","2.68","4","5.17","1","181.61","1.00","32.77","1","36.08","1","1.03","3","-13.02","4","19.33","4"
"80","Van Buren ISD","80110","Gobles Public School District","80","Van Buren","LEA District","Elem thru High School","Rural: Distant","2021","8719597.55","8461779.32","1262434.23","0.00","768.31","172.86","168.57","1.56","4","25.39","3","2.96","3","17.87","4","91.83","2.00","14.48","3","15.68","3","1.03","3","-4.68","3","12.15","4"
"41","Kent ISD","41120","Godfrey-Lee Public Schools","41","Kent","LEA District","Elem thru High School","City: Small","2021","24353279.95","21734435.85","7556195.83","0.00","1804.83","487.38","447.61","4.44","1","53.04","2","10.75","1","6.5","2","98.67","2.00","31.03","1","36.11","1","1.12","1","-1.31","2","-3.18","1"
"41","Kent ISD","41020","Godwin Heights Public Schools","41","Kent","LEA District","Elem thru High School","City: Small","2021","29627289.46","29219150.16","2875873.15","0.00","2009.32","823.82","765.94","1.89","3","16.54","3","3.91","3","7.48","2","24.57","4.00","9.71","4","10.2","4","1.01","4","-1.83","2","12.28","4"
"25","Genesee ISD","25050","Goodrich Area Schools","25","Genesee","LEA District","Elem thru High School","Rural: Fringe","2021","22048018.79","20860040.48","3781455.12","0.00","2005.63","226.72","605.56","2.27","2","45.81","2","5.39","3","44.11","4","49.62","3.00","17.15","3","18.47","3","1.06","2","-5.12","3","3.27","3"
"25","Genesee ISD","25903","Grand Blanc Academy","25","Genesee","PSA District","Elem_Middle School","Suburb: Large","2021","3812261.00","3638183.00","544563.00","0.00","264.57",,"265.00","2.19","3","46.99","2","17.78","1","13.86","3","37.94","4.00","14.28","3","17.53","3","1.05","2","-20.37","4",,
"25","Genesee ISD","25030","Grand Blanc Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2021","89825565.44","84502795.69","19331668.82","0.00","7865.83","1194.31","1104.03","2.49","2","38","2","5.93","2","33.93","4","76.23","2.00","21.52","2","23.52","2","1.06","2","-4.93","3","2.36","2"
"70","Ottawa Area ISD","70010","Grand Haven Area Public Schools","70","Ottawa","LEA District","Elem thru High School","Suburb: Midsize","2021","74793753.54","73778857.90","9597969.53","0.00","5652.21","829.93","357.70","1.85","3","11.82","4","2.59","4","12.71","3","54.19","3.00","12.83","4","13.39","4","1.01","4","-5.72","3","3.7","3"
"23","Eaton RESA","23060","Grand Ledge Public Schools","23","Eaton","LEA District","Elem thru High School","Suburb: Large","2021","60039355.69","57957315.81","11167971.07","0.00","4943.83","509.33","670.46","2.77","2","22.91","3","3.47","3","12.01","3","48.81","3.00","18.6","3","20.65","3","1.04","3","-8.08","4","8.24","4"
"41","Kent ISD","41921","Grand Rapids Child Discovery Center","41","Kent","PSA District","Elementary","City: Midsize","2021","3045247.00","3115581.00","568301.00","0.00","272.00",,"270.00","2.77","2","-11.01","4","-2.31","4","12.97","3","36.59","4.00","18.66","3","21.57","3","0.98","4","-2.01","2","9.63","4"
"41","Kent ISD","41010","Grand Rapids Public Schools","41","Kent","LEA District","Elem thru High School","City: Midsize","2021","225391989.34","217113241.88","19009749.11","0.00","14457.01","10944.34","1399.01","1.49","4","77.15","1","3.76","3","9.18","2","31.94","4.00","8.43","4","9.17","4","1.04","3","-6.04","3","12.01","4"
"28","Northwest Education Services","28902","Grand Traverse Academy","28","Grand Traverse","PSA District","Elem thru High School","Town: Remote","2021","8181066.83","8143843.76","1110596.58","0.00","752.63",,"761.00","2.72","2","3.47","4","20.27","1","13.09","3","12.69","4.00","13.58","4","17.27","3","1","4","-13.55","4",,
"41","Kent ISD","41130","Grandville Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2021","67973456.00","66497492.00","7235887.00","0.00","5504.74","830.48","989.53","1.93","3","25.62","3","2.61","4","11.47","3","30.29","4.00","10.65","4","11.14","4","1.02","3","-2.27","2","6.06","3"
"62","Newaygo County RESA","62050","Grant Public School District","62","Newaygo","LEA District","Elem thru High School","Rural: Distant","2021","19518004.69","18807453.20","3070465.50","0.00","1677.21","392.07","237.75","1.63","3","30.11","3","3.9","3","12.91","3","82.96","2.00","15.73","3","17","3","1.04","3","-5.62","3","0.77","2"
"31","Copper Country ISD","42030","Grant Township S/D #2","42","Keweenaw","LEA District","Elem_Middle School","Rural: Remote","2021","258423.00","233409.00","197383.00","0.00","7.83","8.00",,"7.7","1","14.51","3","9.68","1","4.64","1","323.68","1.00","76.38","1","89.15","1","1.11","1","39.08","1","-47.32","1"
"38","Jackson ISD","38050","Grass Lake Community Schools","38","Jackson","LEA District","Elem thru High School","Rural: Fringe","2021","14878873.00","13892452.00","2891573.00","0.00","1278.28","173.73","398.00","2.83","2","51.78","2","6.63","2","17.48","4","61.44","3.00","19.43","3","21.85","3","1.07","2","-3.7","2","8.27","4"
"59","Montcalm Area ISD","41911","Flat River Academy","59","Montcalm","PSA District","Elem_Middle School","Rural: Fringe","2021","1355072.96","1347144.84","46669.00","0.00","125.09",,"122.00","1.18","4","20.46","3","13.39","1","11.05","3","8.79","4.00","3.44","4","3.98","4","1.01","4","20.05","1",,
"63","Oakland Schools","63907","Great Lakes Academy","63","Oakland","PSA District","Elem_Middle School","City: Small","2021","2396851.52","2095190.49","830350.28","0.00","152.00",,"152.00","4.12","1","57.06","2","12.59","1","0.44","1","127.38","1.00","34.64","1","43.95","1","1.14","1","-5.35","3",,
"50","Macomb ISD","63922","Great Oaks Academy","50","Macomb","PSA District","Elem_Middle School","City: Midsize","2021","8185351.00","8174902.00","38838.00","0.00","767.61",,"770.00","1.03","4","36.81","2","0.13","4",,,"1.71","4.00","0.47","4","0.48","4","1","4","2.59","1",,
"59","Montcalm Area ISD","59070","Greenville Public Schools","59","Montcalm","LEA District","Elem thru High School","Town: Distant","2021","41337599.80","40800365.62","4330365.60","0.00","3558.01","509.09","348.24","1.47","4","14.16","3","2.69","4","13.29","3","47.17","3.00","10.48","4","11.55","4","1.01","4","-2.65","2","4.76","3"
"82","Wayne RESA","82300","Grosse Ile Township Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2021","21662455.24","21274178.19","4634164.08","0.00","1710.35","82.08","170.00","2.08","3","3.88","4","1.79","4","11.73","3","89.90","2.00","21.39","2","22.12","3","1.02","3","-3.62","2","0.79","2"
"82","Wayne RESA","82055","Grosse Pointe Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2021","100731316.50","104266647.06","14847703.65","0.00","6917.03","406.01","100.60","1.53","4","-19.23","4","-3.51","4","8.48","2","98.29","2.00","14.74","3","14.48","4","0.97","4","-7.13","4","4.26","3"
"39","Kalamazoo RESA","39065","Gull Lake Community Schools","39","Kalamazoo","LEA District","Elem thru High School","Suburb: Midsize","2021","42215901.10","41889538.63","4295962.70","0.00","3505.29","375.97","980.81","1.7","3","8.22","4","1.48","4","13","3","38.19","4.00","10.18","4","11.45","4","1.01","4","-2.38","2","3.58","3"
"52","Marquette-Alger RESA","52040","Gwinn Area Community Schools","52","Marquette","LEA District","Elem thru High School","Rural: Remote","2021","13014668.85","12281975.34","1369051.55","0.00","983.50","445.76","31.25","1.57","4","115.14","1","8.11","2","5.46","1","52.86","3.00","10.52","4","11.71","4","1.06","2","-4.72","3","2.12","2"
"11","Berrien RESA","11670","Hagar Township S/D #6","11","Berrien","LEA District","Elem_Middle School","Rural: Fringe","2021","823705.68","653599.10","602198.09","0.00","73.00","26.00","54.00","11.4","1","39.37","2","20.65","1",,,"270.24","1.00","73.11","1","92.49","1","1.26","1","-2.96","2","-0.42","2"
"35","Iosco RESA","35020","Hale Area Schools","35","Iosco","LEA District","Elem thru High School","Rural: Remote","2021","4813779.14","4102962.81","2359177.17","0.00","293.57","118.88","12.00","6.39","1","43.12","2","14.77","1","11.96","3","221.91","1.00","49.01","1","58.39","1","1.17","1","-11.5","4","-3.95","1"
"70","Ottawa Area ISD","03100","Hamilton Community Schools","03","Allegan","LEA District","Elem thru High School","Rural: Fringe","2021","36490395.56","36357358.21","7195237.60","0.00","3058.83","290.48","855.99","2.31","2","1.88","4","3.86","3","7.86","2","71.44","3.00","19.72","3","21.48","3","1","4","-4.45","3","4.22","3"
"82","Wayne RESA","82977","Hamtramck Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2021","5694163.00","5664802.00","63852.00","0.00","541.18",,"541.00","1.07","4","85.13","1","0.52","4",,,"3.96","4.00","1.12","4","1.13","4","1.01","4","0.31","1",,
"82","Wayne RESA","82060","Hamtramck, School District of the City of","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2021","47648812.48","43788126.06","16841757.88","0.00","3283.87","3253.71","213.38","1.59","4","29.74","3","8.1","2","0.34","1","141.48","1.00","35.35","1","40.95","1","1.09","1","-1.46","2","8.38","4"
"31","Copper Country ISD","31010","Hancock Public Schools","31","Houghton","LEA District","Elem thru High School","Rural: Fringe","2021","7394771.14","7103507.30","852063.20","0.00","631.44","310.02","76.71","1.57","4","51.94","2","3.94","3","19.05","4","59.78","3.00","11.52","4","12.06","4","1.04","3","-9.39","4","3.18","3"
"82","Wayne RESA","82986","Hanley International Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2021","7380627.59","7213879.80","2097899.50","0.00","642.48",,"644.00","3.39","1","8.63","4","18.04","1","59.3","4","44.15","4.00","28.42","2","34.92","1","1.02","3","-0.93","2",,
"38","Jackson ISD","38100","Hanover-Horton School District","38","Jackson","LEA District","Elem thru High School","Rural: Distant","2021","12185889.63","11336758.05","2095269.09","0.00","1071.96","252.36","395.00","1.99","3","68.14","1","6.97","2","2.54","1","71.20","3.00","17.19","3","18.51","3","1.07","2","-5.56","3","1.12","2"
"32","Huron ISD","32060","Harbor Beach Community Schools","32","Huron","LEA District","Elem thru High School","Rural: Remote","2021","5852276.30","6084612.33","1591046.57","0.00","482.26","107.89","69.00","3.08","2","-12.74","4","-1.96","4","12.23","3","77.90","2.00","27.19","2","27.46","2","0.96","4","-2.47","2","9","4"
"15","Charlevoix-Emmet ISD","24020","Harbor Springs School District","24","Emmet","LEA District","Elem thru High School","Rural: Distant","2021","14141455.83","13381028.56","4391117.46","0.00","735.57","118.10","79.00","3.18","2","20.94","3","5.38","3","17.35","4","160.46","1.00","31.05","1","33.82","2","1.06","2","-4.84","3","-1.56","1"
"13","Calhoun Intermediate School District","13070","Harper Creek Community Schools","13","Calhoun","LEA District","Elem thru High School","Rural: Fringe","2021","31462980.62","30590823.97","4590708.00","0.00","2647.29","344.80","781.61","2.56","2","23.45","3","2.78","3","22.09","4","28.38","4.00","14.59","3","15.15","3","1.03","3","-3.75","3","3.14","3"
"18","Clare-Gladwin Regional Education Service District","18060","Harrison Community Schools","18","Clare","LEA District","Elem thru High School","Town: Distant","2021","16580451.49","15526320.22","4016664.34","0.00","1242.09","282.60","13.00","2.51","2","35.58","2","6.42","2","10.12","2","107.85","2.00","24.23","2","26.13","2","1.07","2","-6.82","4","5.44","3"
"53","West Shore Educational Service District","64040","Hart Public School District","64","Oceana","LEA District","Elem thru High School","Town: Distant","2021","15000635.05","14287673.34","3683751.65","0.00","1216.86","230.97","187.67","2.17","3","24","3","4.75","3","6.63","2","118.40","1.00","24.56","2","27.35","2","1.05","2","-3.71","2","-7.89","1"
"80","Van Buren ISD","80120","Hartford Public Schools","80","Van Buren","LEA District","Elem thru High School","Town: Fringe","2021","15577424.49","14693017.60","4129717.74","0.00","1319.50","229.30","188.00","3.23","2","27.25","3","10.93","1","7.05","2","78.46","2.00","26.51","2","30.6","2","1.06","2","0.25","1","2.31","2"
"47","Livingston ESA","47060","Hartland Consolidated Schools","47","Livingston","LEA District","Elem thru High School","Suburb: Large","2021","61874210.80","55801294.61","13711373.83","0.00","5275.21","606.21","957.84","2.66","2","79.5","1","9.88","1","26.8","4","80.75","2.00","22.16","2","26.38","2","1.11","1","-3.59","2","-23.81","1"
"33","Ingham ISD","33060","Haslett Public Schools","33","Ingham","LEA District","Elem thru High School","Suburb: Large","2021","33782994.84","32806878.54","2716316.25","0.00","2591.01","283.49","565.00","1.47","4","56.09","2","2.99","3","20.55","4","19.21","4.00","8.04","4","8.49","4","1.03","3","-4.57","3","2.25","2"
"08","Barry ISD","08030","Hastings Area School District","08","Barry","LEA District","Elem thru High School","Town: Distant","2021","27510229.08","26178139.10","3790975.40","0.00","2510.41","522.83","185.69","1.65","3","54.17","2","5.88","2","15.02","3","72.56","3.00","13.78","3","15.29","3","1.05","2","-2.02","2","1.33","2"
"63","Oakland Schools","63130","Hazel Park, School District of the City of","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2021","42022595.86","40145978.05","3492058.73","0.00","2938.84","615.17","1502.91","1.61","3","116.17","1","5.16","3","43.92","4","23.80","4.00","8.31","4","8.84","4","1.05","2","-3.9","3","-10.89","1"
"73","Saginaw ISD","73210","Hemlock Public School District","73","Saginaw","LEA District","Elem thru High School","Rural: Fringe","2021","13736688.44","13030402.85","3537005.01","0.00","1181.25","315.01","255.99","3.53","1","24.95","3","5.16","3","12.99","3","65.88","3.00","25.75","2","29.21","2","1.05","2","-1.03","2","-4.61","1"
"82","Wayne RESA","82926","Henry Ford Academy","82","Wayne","PSA District","High School","City: Small","2021","5664714.93","5263628.08","401087.38","0.00","513.00",,"513.00","1.29","4","464.82","1","7.39","2",,,"44.10","4.00","7.08","4","7.65","4","1.08","2","0.38","1","5.89","3"
"82","Wayne RESA","82703","University Preparatory Art & Design","82","Wayne","PSA District","Elem thru High School","City: Large","2021","14621303.77","13165674.85","4648473.92","0.00","1273.65",,"1273.00","4.7","1","45.59","2","10.18","1",,,"83.58","2.00","31.79","1","35.67","1","1.11","1","-1.69","2",,
"62","Newaygo County RESA","62060","Hesperia Community Schools","62","Newaygo","LEA District","Elem thru High School","Rural: Distant","2021","10352948.47","10400788.23","1162961.35","0.00","869.79","145.63","133.26","2","3","-3.95","4","-0.46","4","17.18","4","23.49","4.00","11.23","4","11.73","4","1","4","-4.72","3","4.66","3"
"04","Alpena-Montmorency-Alcona ESD","60020","Hillman Community Schools","60","Montmorency","LEA District","Elem thru High School","Rural: Remote","2021","5504831.89","4881996.52","1392121.10","0.00","436.85","38.19","47.39","3.81","1","80.96","1","11.31","1","11.27","3","100.04","2.00","25.29","2","29.82","2","1.13","1","1.71","1","2.08","2"
"30","Hillsdale ISD","30020","Hillsdale Community Schools","30","Hillsdale","LEA District","Elem thru High School","Town: Distant","2021","15869540.30","14818491.80","4276771.92","0.00","1303.09","952.52","248.49","3.49","1","32.58","2","6.67","2",,,"75.08","2.00","26.95","2","29.93","2","1.07","2","-4.71","3","0.62","2"
