ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"15","Charlevoix-Emmet ISD","15060","East Jordan Public Schools","15","Charlevoix","LEA District","Elem thru High School","Rural: Distant","2019","10031753.91","9689178.42","1132860.94","0.00","842.47","223.16","68.38","1.68","3","43.35","1","3.41","2","8.1","2","63.54","2.00","11.29","3","12.23","3","1.04","1","-1.84","3","-0.42","2"
"33","Ingham ISD","33010","East Lansing School District","33","Ingham","LEA District","Elem thru High School","City: Small","2019","39899135.19","38673882.18","6326360.21","0.00","3588.47","257.59","833.48","2.26","2","24.02","1","3.07","2","16.31","4","57.70","2.00","15.86","2","16.45","3","1.03","2","-0.74","2","-0.65","2"
"81","Washtenaw ISD","81908","Multicultural Academy","81","Washtenaw","PSA District","Elem_Middle School","Suburb: Large","2019","1932722.90","1948759.05","5487.20","0.00","173.63",,"171.00","1.01","4","-74.51","4","-0.83","4","3.88","1","10.16","4.00","0.28","4","0.29","4","0.99","4","-1.6","3",,
"34","Ionia ISD","34340","Easton Township S/D #6","34","Ionia","LEA District","Elementary","Rural: Fringe","2019","253801.16","238556.93","56420.44","0.00","24.00","40.00","22.00","2.69","2","37.02","1","6.01","1",,,"79.76","2.00","22.23","2","23.65","2","1.06","1","14.29","1","-48.32","1"
"50","Macomb ISD","82915","Eaton Academy","50","Macomb","PSA District","Elem_Middle School","Suburb: Large","2019","3336141.00","3108596.00","1686203.00","0.00","337.33",,"346.00","8.1","1","15.6","2","6.82","1",,,"118.13","1.00","50.54","1","54.27","1","1.07","1","2.12","1",,
"23","Eaton RESA","23050","Eaton Rapids Public Schools","23","Eaton","LEA District","Elem thru High School","Town: Fringe","2019","26349799.79","26082701.44","2541516.22","0.00","2292.91","581.24","150.00","1.6","3","11.74","2","1.03","3","13.65","3","29.97","3.00","9.65","3","10.1","3","1.01","3","-3.37","3","1.09","3"
"11","Berrien RESA","11250","Eau Claire Public Schools","11","Berrien","LEA District","Elem thru High School","Rural: Fringe","2019","8647980.53","8605518.95","229822.49","0.00","745.54","238.01","395.00","1.09","4","22.66","1","1.99","3","3.83","1","55.36","2.00","2.66","4","2.73","4","1","3","-8.77","4","-6.05","1"
"82","Wayne RESA","82250","Ecorse Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2019","15108649.69","13082094.59","5197127.29","0.00","1047.02","919.81","550.00","2.29","2","63.92","1","13.68","1","14.44","3","155.99","1.00","34.4","1","39.87","1","1.15","1","1.79","1","-7.39","1"
"82","Wayne RESA","82945","Detroit Edison Public School Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2019","12882750.61","12650137.86","2190854.69","0.00","1272.74",,"1280.22","3.11","1","11.88","2","15.08","1","12.46","3","15.04","4.00","17.01","2","20.09","2","1.02","2","-5.9","4","20.89","4"
"14","Heritage Southwest Intermediate School District","14030","Edwardsburg Public Schools","14","Cass","LEA District","Elem thru High School","Suburb: Large","2019","24981520.50","25024577.24","7384890.64","0.00","2710.96","118.21","597.00","4.05","1","-0.58","3","2.23","2","7.71","2","80.33","2.00","29.56","1","30.85","1","1","3","-0.11","2","-3.05","2"
"28","Northwest Education Services","05060","Elk Rapids Schools","05","Antrim","LEA District","Elem thru High School","Rural: Distant","2019","12226854.04","12358075.55","958136.99","0.00","1258.17","104.02","296.77","1.59","3","-12.05","4","0.12","3","9.24","2","30.32","3.00","7.84","4","7.89","4","0.99","4","-4.12","4","1.92","3"
"32","Huron ISD","32050","Elkton-Pigeon-Bay Port Laker Schools","32","Huron","LEA District","Elem thru High School","Rural: Remote","2019","10411791.35","10362474.20","1677937.20","0.00","915.59","165.94","232.35","1.74","3","3.03","3","0.47","3","14.73","3","92.06","1.00","16.12","2","16.67","2","1","3","0.4","2","-2.15","2"
"15","Charlevoix-Emmet ISD","05065","Ellsworth Community School","05","Antrim","LEA District","Elem thru High School","Rural: Distant","2019","3274395.35","3171930.92","1409491.19","0.00","267.07","48.24","108.81","4.27","1","7.84","3","4.63","2","5.21","1","171.23","1.00","43.05","1","46.7","1","1.03","2","0.06","2","6.87","4"
"31","Copper Country ISD","31070","Elm River Township School District","31","Houghton","LEA District","Elem_Middle School","Rural: Remote","2019","332222.00","300307.00","102814.00","0.00","4.00","9.00","1.00","3","1","45.01","1","16.89","1",,,"179.38","1.00","30.95","1","37.41","1","1.11","1","-51.92","4","-0.51","2"
"13","Calhoun Intermediate School District","13902","Endeavor Charter Academy","13","Calhoun","PSA District","Elem_Middle School","Suburb: Small","2019","6252961.00","6245152.00","71503.00","0.00","674.02",,"679.00","1.07","4","12.26","2","0.13","3",,,"4.12","4.00","1.14","4","1.14","4","1","3","3.48","1",,
"17","Eastern Upper Peninsula ISD","49055","Engadine Consolidated Schools","49","Mackinac","LEA District","Elem thru High School","Rural: Remote","2019","5033907.60","4899040.18","833019.51","0.00","347.30","24.00","125.96","2.24","2","19.32","2","2.68","2","3.84","1","38.87","3.00","16.55","2","19.45","2","1.03","2","7.28","1","4.01","4"
"21","Delta-Schoolcraft ISD","21010","Escanaba Area Public Schools","21","Delta","LEA District","Elem thru High School","Town: Remote","2019","23753941.08","23074831.68","2077079.94","0.00","2335.25","573.42","159.00","1.36","4","48.58","1","2.94","2","10.93","3","67.02","2.00","8.74","4","9.27","4","1.03","2","2.25","1","2.44","3"
"09","Bay-Arenac ISD","09050","Essexville-Hampton Public Schools","09","Bay","LEA District","Elem thru High School","Suburb: Small","2019","15997582.54","15752191.21","922848.23","0.00","1697.68","267.96","639.20","1.18","4","36.22","1","1.53","3","2.78","1","75.07","2.00","5.77","4","5.88","4","1.02","2","-1.24","3","-1.02","2"
"54","Mecosta-Osceola ISD","67020","Evart Public Schools","67","Osceola","LEA District","Elem thru High School","Rural: Remote","2019","9355396.46","8908233.44","2178690.22","0.00","899.67","247.25","60.00","2.87","1","25.82","1","4.78","1","5.07","1","83.62","1.00","23.29","1","24.93","2","1.05","1","1.85","1","0.05","3"
"27","Gogebic-Ontonagon ISD","66045","Ewen-Trout Creek Consolidated School District","66","Ontonagon","LEA District","Elem thru High School","Rural: Remote","2019","2421518.77","2455216.13","461980.99","0.00","187.96","11.00","35.01","2.48","2","-6.8","4","-0.32","4","21.8","4","78.72","2.00","19.08","2","19.25","2","0.99","4","-6.57","4","6.81","4"
"41","Kent ISD","41905","Excel Charter Academy","41","Kent","PSA District","Elem_Middle School","City: Midsize","2019","7236361.00","7239934.00","2517.00","0.00","773.86",,"774.00","1","4","-58.67","4","-0.05","4",,,"0.15","4.00","0.03","4","0.03","4","1","3","0.12","2",,
"28","Northwest Education Services","40060","Excelsior Township S/D #1","40","Kalkaska","LEA District","Elem_Middle School","Rural: Distant","2019","487822.35","469455.91","513597.52","0.00","49.60","29.00","33.00","9.26","1","3.71","3","3.76","2",,,"380.26","1.00","105.28","1","112.57","1","1.04","1","12.73","1","4.45","4"
"72","C.O.O.R. ISD","68030","Fairview Area School District","68","Oscoda","LEA District","Elem thru High School","Rural: Remote","2019","3242447.82","3249090.30","757154.60","0.00","297.87","55.32","57.00","3.92","1","-0.87","3","0.18","3","3.66","1","73.65","2.00","23.35","1","24.76","2","1","3","0.41","2","-15.85","1"
"63","Oakland Schools","63200","Farmington Public School District","63","Oakland","LEA District","Elem thru High School","City: Small","2019","141301312.84","138586840.84","18164552.18","0.00","9456.08","1123.73","368.48","2.12","2","17.57","2","2.19","2","7.83","2","43.82","3.00","12.86","3","13.39","3","1.02","2","-1.44","3","-1.71","2"
"18","Clare-Gladwin Regional Education Service District","18020","Farwell Area Schools","18","Clare","LEA District","Elem thru High School","Town: Distant","2019","12156667.64","12477011.78","914912.90","0.00","1141.59","360.22","75.00","1.21","4","-25.93","4","-1.87","4","9.31","2","98.63","1.00","7.53","4","7.88","4","0.97","4","-6.82","4","-0.98","2"
"03","Allegan Area Educational Service Agency","03050","Fennville Public Schools","03","Allegan","LEA District","Elem thru High School","Rural: Distant","2019","13963259.23","14053526.35","2446279.03","0.00","1311.73","409.63","145.00","2.57","2","-3.56","4","-0.65","4","16.4","4","48.29","3.00","17.52","2","17.85","2","0.99","4","-2.27","3","-0.53","2"
"25","Genesee ISD","25100","Fenton Area Public Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2019","34622800.65","33526464.44","3725873.62","0.00","3434.03","637.34","557.00","1.63","3","41.69","1","3.17","2","12.66","3","47.76","3.00","10.76","3","11.39","3","1.03","2","1.65","2","-9.73","1"
"63","Oakland Schools","63020","Ferndale Public Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2019","36795051.07","36012102.58","6794572.43","0.00","3067.68","650.11","1511.22","2.78","1","13.02","2","2.88","2","14.38","3","43.25","3.00","18.47","2","19.99","2","1.02","2","3.62","1","4.3","4"
"50","Macomb ISD","50090","Fitzgerald Public Schools","50","Macomb","LEA District","Elem thru High School","City: Midsize","2019","30152012.54","29248109.84","1421848.84","0.00","2537.40","914.16","543.67","1.24","4","174.52","1","3.01","2","8.05","2","26.01","4.00","4.72","4","4.89","4","1.03","2","-3.32","3","-9.27","1"
"82","Wayne RESA","82997","Flagship Charter Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2019","6465165.00","6462728.00","37466.00","0.00","689.29",,"698.00","1.04","4","6.96","3","0.04","4",,,"2.03","4.00","0.58","4","0.58","4","1","3","3.42","1",,
"82","Wayne RESA","82180","Flat Rock Community Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2019","22277099.68","21130905.13","6309633.49","0.00","2027.68","612.16","420.52","2.43","2","22.2","1","10.54","1","17.49","4","111.14","1.00","28.32","1","33.06","1","1.05","1","1.62","2","-7.98","1"
"25","Genesee ISD","25010","Flint, School District of the City of","25","Genesee","LEA District","Elem thru High School","City: Small","2019","67165134.00","71549633.00","-3349027.00","1.00","4222.13","10408.68","141.51","0.76","4","-423.43","4","-6.53","4","6.3","2","1.40","4.00","-4.99","4","-5.17","4","0.94","4","-6.86","4","-8.97","1"
"25","Genesee ISD","25120","Flushing Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2019","41138709.55","40400304.34","5255706.58","0.00","4179.31","494.17","506.00","2.28","2","16.35","2","2.7","2","6.5","2","13.00","4.00","12.78","3","13.39","3","1.02","2","2.35","1","3.39","4"
"28","Northwest Education Services","40020","Forest Area Community Schools","40","Kalkaska","LEA District","Elem thru High School","Rural: Distant","2019","5401332.85","5269822.08","1698513.41","0.00","518.89","297.74","68.00","3.52","1","8.39","2","2.44","2","3","1","112.35","1.00","31.45","1","33.12","1","1.02","2","1.24","2","-0.82","2"
"41","Kent ISD","41110","Forest Hills Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2019","110961289.74","108663632.60","18379345.98","0.00","9761.13","452.60","924.48","2.35","2","14.29","2","2.07","2","17.07","4","55.77","2.00","16.56","2","17.23","2","1.02","2","-0.69","2","6.64","4"
"22","Dickinson-Iron ISD","36015","Forest Park School District","36","Iron","LEA District","Elem thru High School","Rural: Remote","2019","4397264.30","4413113.42","139658.65","0.00","438.74","33.32","32.00","1.28","4","-10.19","4","1.8","3","5.56","1","24.93","4.00","3.18","4","3.27","4","1","3","5.6","1","-3.63","1"
"81","Washtenaw ISD","81906","Fortis Academy","81","Washtenaw","PSA District","Elem_Middle School","Suburb: Large","2019","7169122.00","7167470.00","12833.00","0.00","740.43",,"745.00","1.01","4","14.78","2","0.02","4",,,"0.64","4.00","0.18","4","0.18","4","1","3","3.46","1",,
"63","Oakland Schools","63923","Four Corners Montessori Academy","63","Oakland","PSA District","Elem_Middle School","Suburb: Large","2019","4048988.29","4219562.89","743278.34","0.00","437.75",,"441.00","2.68","2","-18.67","4","-3.71","4",,,"35.44","3.00","18.36","2","17.97","2","0.96","4","2.08","1",,
"19","Clinton County RESA","19070","Fowler Public Schools","19","Clinton","LEA District","Elem thru High School","Rural: Distant","2019","4984712.35","4952804.65","782906.25","0.00","495.00","28.54","89.75","2.23","2","4.25","3","0.64","3","6.3","2","46.15","3.00","15.71","2","16.24","3","1.01","3","-3.12","3","-7.27","1"
"47","Livingston ESA","47030","Fowlerville Community Schools","47","Livingston","LEA District","Elem thru High School","Town: Fringe","2019","28027253.14","27549704.52","2950159.00","0.00","2794.84","465.59","327.67","1.79","3","19.31","2","2.12","2","40.41","4","27.88","4.00","10.53","3","10.97","3","1.02","2","-2.15","3","0.66","3"
"73","Saginaw ISD","73909","Francis Reh PSA","73","Saginaw","PSA District","Elem_Middle School","City: Small","2019","4719824.19","4780036.45","750399.42","0.00","457.59",,"455.00","2.02","2","-7.43","4","-1.28","4",,,"37.73","3.00","15.9","2","15.74","3","0.99","4","0.92","2",,
"73","Saginaw ISD","73190","Frankenmuth School District","73","Saginaw","LEA District","Elem thru High School","Town: Fringe","2019","13290286.04","13109269.74","4666230.18","0.00","1339.34","94.35","371.25","4.27","1","4.04","3","1.36","3","8.06","2","108.66","1.00","35.11","1","37.88","1","1.01","3","2.73","1","-13.58","1"
"28","Northwest Education Services","10025","Frankfort-Elberta Area Schools","10","Benzie","LEA District","Elem thru High School","Rural: Remote","2019","6881610.01","6782103.60","968648.89","0.00","455.16","40.40","168.00","1.93","3","11.45","2","1.84","3","9.95","2","78.18","2.00","14.08","3","14.63","3","1.01","3","-0.12","2","1.5","3"
"50","Macomb ISD","50100","Fraser Public Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2019","55086210.38","55648397.95","6477735.43","0.00","4947.03","641.02","1917.22","1.74","3","-7.99","4","-1.02","4","13.92","3","39.28","3.00","11.76","3","11.99","3","0.99","4","-0.36","2","0.13","3"
"73","Saginaw ISD","73200","Freeland Community School District","73","Saginaw","LEA District","Elem thru High School","Suburb: Small","2019","18563945.54","18045342.36","3935638.04","0.00","2004.10","246.87","109.72","2.84","1","15.18","2","2.79","2","5.6","1","56.92","2.00","21.2","2","22.05","2","1.03","2","1.43","2","4.45","4"
"62","Newaygo County RESA","62040","Fremont Public School District","62","Newaygo","LEA District","Elem thru High School","Rural: Fringe","2019","22049440.91","21524467.60","2350312.69","0.00","2137.64","199.12","271.91","1.8","3","28.76","1","2.38","2","66.62","4","28.54","3.00","10.66","3","11.2","3","1.02","2","1.36","2","-4.87","1"
"82","Wayne RESA","82987","Frontier International Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2019","5613555.00","5518041.00","546470.00","0.00","583.08",,"587.63","1.55","3","21.18","2","1.7","3","0.43","1","11.03","4.00","9.73","3","10.01","3","1.02","2","10.14","1",,
"61","Muskegon Area ISD","61080","Fruitport Community Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2019","30106005.04","29955262.10","2812683.09","0.00","2723.17","685.23","511.89","1.59","3","5.66","3","0.62","3","12.59","3","29.12","3.00","9.34","3","9.5","4","1.01","3","-0.88","3","-7.95","1"
"29","Gratiot-Isabella RESD","29050","Fulton Schools","29","Gratiot","LEA District","Elem thru High School","Rural: Distant","2019","7577985.52","8213258.66","595649.72","0.00","649.33","96.12","160.42","1.46","3","-51.61","4","-8.38","4","0.53","1","16.14","4.00","7.86","4","7.65","4","0.92","4","-7.79","4","1.52","3"
"39","Kalamazoo RESA","39050","Galesburg-Augusta Community Schools","39","Kalamazoo","LEA District","Elem thru High School","Rural: Fringe","2019","11640335.03","11737834.26","1980103.21","0.00","1031.75","245.97","139.50","2.38","2","-4.81","4","-0.1","4","9.6","2","50.55","3.00","17.01","2","17.44","2","0.99","4","-1.43","3","-10.99","1"
"82","Wayne RESA","82050","Garden City Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2019","46011411.99","45080907.85","6975407.90","0.00","3710.16","764.38","807.00","1.69","3","15.39","2","11.8","1","5.15","1","62.64","2.00","15.16","3","17.9","2","1.02","2","-2.35","3","-0.54","2"
"16","Cheb-Otsego-Presque Isle ESD","69020","Gaylord Community Schools","69","Otsego","LEA District","Elem thru High School","Rural: Fringe","2019","31227133.70","31559149.56","6170628.96","0.00","3084.35","236.33","299.12","2.11","2","-5.66","4","-0.74","4","8.94","2","63.42","2.00","19.76","2","20.35","2","0.99","4","-1.69","3","-3.34","2"
"25","Genesee ISD","25070","Genesee School District","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2019","6757276.45","6520647.62","1001974.18","0.00","660.03","146.63","352.34","1.89","3","30.92","1","3.5","2","21.51","4","46.11","3.00","14.83","3","15.55","3","1.04","1","7.02","1","10.72","4"
"82","Wayne RESA","82937","George Crockett Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2019","4320659.87","4229982.43","1100022.29","0.00","408.64",,"411.00","2.67","2","8.98","2","2.1","2","1.25","1","77.27","2.00","25.46","1","27.84","1","1.02","2","-7.29","4",,
"82","Wayne RESA","82963","George Washington Carver Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2019","5834102.53","5944132.98","1106698.23","0.00","520.63",,"537.90","2.57","2","-9.04","4","9.63","1","10.93","3","20.99","4.00","18.97","2","21.65","2","0.98","4","6.15","1","-4.98","1"
"82","Wayne RESA","82290","Gibraltar School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2019","37630630.86","34805761.29","9802198.16","0.00","3703.82","416.17","549.29","2.27","2","40.49","1","8.3","1","12.25","3","82.17","1.00","26.05","1","29.09","1","1.08","1","0.34","2","3.88","4"
"21","Delta-Schoolcraft ISD","21025","Gladstone Area Schools","21","Delta","LEA District","Elem thru High School","Town: Remote","2019","14501826.41","14766338.86","715756.53","0.00","1533.99","262.70","302.35","1.19","4","-26.98","4","-1.62","4","10.44","3","51.12","3.00","4.94","4","4.98","4","0.98","4","-2.48","3","-0.57","2"
"18","Clare-Gladwin Regional Education Service District","26040","Gladwin Community Schools","26","Gladwin","LEA District","Elem thru High School","Town: Distant","2019","17446550.09","16773762.09","4256623.25","0.00","1679.70","168.77","199.00","3.63","1","18.77","2","3.89","2","5.55","1","63.01","2.00","24.4","1","25.51","2","1.04","1","-0.38","2","1.45","3"
"28","Northwest Education Services","45010","Glen Lake Community Schools","45","Leelanau","LEA District","Elem thru High School","Rural: Remote","2019","13506708.77","13067984.02","13985729.57","0.00","657.43","101.55","190.00","13.5","1","3.24","3","4.68","1","6.7","2","407.34","1.00","103.55","1","119.4","1","1.03","2","-5","4","12.69","4"
"03","Allegan Area Educational Service Agency","03440","Glenn Public School District","03","Allegan","LEA District","Elem_Middle School","Rural: Distant","2019","591289.67","577164.35","208613.32","0.00","35.90","30.00","30.00","4.45","1","7.26","3","2.39","2","5.29","1","151.48","1.00","35.28","1","36.4","1","1.02","2","5.59","1","-8.57","1"
"80","Van Buren ISD","80110","Gobles Public School District","80","Van Buren","LEA District","Elem thru High School","Rural: Distant","2019","8077601.53","7933825.88","866523.43","0.00","809.41","188.77","147.50","1.39","4","19.53","2","1.78","3","16.14","4","76.95","2.00","10.73","3","11.27","3","1.02","2","0.88","2","-7.55","1"
"41","Kent ISD","41120","Godfrey-Lee Public Schools","41","Kent","LEA District","Elem thru High School","City: Small","2019","22062208.51","21276653.64","3234765.39","0.00","1857.12","520.91","295.60","2.32","2","32.07","1","3.76","2","7.15","2","32.78","3.00","14.66","3","15.75","3","1.04","1","-1.3","3","2.13","3"
"41","Kent ISD","41020","Godwin Heights Public Schools","41","Kent","LEA District","Elem thru High School","City: Small","2019","26744077.31","26198828.07","2745448.87","0.00","2062.25","796.31","701.25","1.84","3","12.05","2","2.04","2","6.27","2","30.35","3.00","10.27","3","10.6","3","1.02","2","-5.03","4","7.17","4"
"25","Genesee ISD","25050","Goodrich Area Schools","25","Genesee","LEA District","Elem thru High School","Rural: Fringe","2019","20142843.94","19876906.99","2561433.25","0.00","2132.74","186.48","579.46","2.27","2","11.59","2","1.32","3","15.96","4","18.52","4.00","12.72","3","13.02","3","1.01","3","-0.54","2","-0.63","2"
"25","Genesee ISD","25903","Grand Blanc Academy","25","Genesee","PSA District","Elem_Middle School","Suburb: Large","2019","3928385.00","3914356.00","614645.00","0.00","380.18",,"384.00","2.15","2","2.34","3","12.75","1","12.57","3","31.23","3.00","15.65","2","18.61","2","1","3","-0.69","2",,
"25","Genesee ISD","25030","Grand Blanc Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2019","81235301.18","79729722.17","12645010.54","0.00","8217.17","1121.49","913.69","2.62","2","13.52","2","1.88","3","11.97","3","26.60","4.00","15.57","2","16.21","3","1.02","2","0.03","2","-5.96","1"
"70","Ottawa Area ISD","70010","Grand Haven Area Public Schools","70","Ottawa","LEA District","Elem thru High School","Suburb: Midsize","2019","70366410.92","69524533.16","8053661.92","0.00","6073.78","788.28","462.22","1.83","3","11.67","2","1.26","3","12.23","3","42.75","3.00","11.45","3","11.8","3","1.01","3","-1.77","3","0.64","3"
"23","Eaton RESA","23060","Grand Ledge Public Schools","23","Eaton","LEA District","Elem thru High School","Suburb: Large","2019","55518835.28","55102630.44","6652261.89","0.00","5338.61","377.56","760.69","2.07","2","6.67","3","2.51","2","8.79","2","33.36","3.00","11.98","3","12.59","3","1.01","3","2.14","1","2.05","3"
"41","Kent ISD","41921","Grand Rapids Child Discovery Center","41","Kent","PSA District","Elementary","City: Midsize","2019","2743187.00","2634463.00","531685.00","0.00","271.09",,"272.00","2.72","1","25.71","1","3.96","2","1.8","1","47.24","3.00","19.38","2","21.34","2","1.04","1","3.36","1","7.12","4"
"41","Kent ISD","41010","Grand Rapids Public Schools","41","Kent","LEA District","Elem thru High School","City: Midsize","2019","208056752.59","210728900.42","12262086.52","0.00","16194.33","11188.61","1863.72","1.3","4","-17.89","4","-1.08","4","9.02","2","30.67","3.00","5.89","4","5.88","4","0.99","4","-2.88","3","4.41","4"
"28","Northwest Education Services","28902","Grand Traverse Academy","28","Grand Traverse","PSA District","Elem thru High School","Town: Remote","2019","8095462.86","7940004.21","1037716.21","0.00","895.80",,"896.04","1.81","3","17.62","2","16.73","1","13.54","3","40.22","3.00","12.82","3","15.68","3","1.02","2","-17.87","4",,
"41","Kent ISD","41130","Grandville Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2019","61115576.00","59765255.00","6326236.00","0.00","5648.17","752.07","887.36","1.82","3","27.14","1","2.21","2","7.51","2","33.23","3.00","10.35","3","10.94","3","1.02","2","0.38","2","-2.34","2"
"62","Newaygo County RESA","62050","Grant Public School District","62","Newaygo","LEA District","Elem thru High School","Rural: Distant","2019","17742250.19","17969700.82","2838954.60","0.00","1793.36","379.17","236.37","1.65","3","-7.42","4","-0.15","4","5.82","1","82.10","1.00","16","2","17.05","2","0.99","4","-2.37","3","4.7","4"
"31","Copper Country ISD","42030","Grant Township S/D #2","42","Keweenaw","LEA District","Elem_Middle School","Rural: Remote","2019","235390.00","216575.88","176203.00","0.00","4.00","7.00",,"5.79","1","11.95","2","7.99","1",,,"305.00","1.00","74.86","1","81.58","1","1.09","1","4.17","1","15.31","4"
"38","Jackson ISD","38050","Grass Lake Community Schools","38","Jackson","LEA District","Elem thru High School","Rural: Fringe","2019","13804359.41","13698378.50","1592431.21","0.00","1291.70","156.29","391.00","2.06","2","7.13","3","1.17","3","18.6","4","29.98","3.00","11.54","3","11.98","3","1.01","3","2.76","1","0","2"
"59","Montcalm Area ISD","41911","Flat River Academy","59","Montcalm","PSA District","Elem_Middle School","Rural: Fringe","2019","1392523.00","1393219.00","34172.00","0.00","143.13",,"145.00","1.12","4","-2","3","14.29","1","0","1","8.85","4.00","2.45","4","2.88","4","1","3","22.2","1","1855.59","4"
"63","Oakland Schools","63907","Great Lakes Academy","63","Oakland","PSA District","Elem_Middle School","City: Small","2019","2051647.21","2177761.56","469354.95","0.00","149.10",,"151.00","3.85","1","-21.18","4","-6.15","4","3.11","1","49.27","3.00","22.88","2","23.09","2","0.94","4","-20.65","4",,
"50","Macomb ISD","63922","Great Oaks Academy","50","Macomb","PSA District","Elem_Middle School","City: Midsize","2019","7028598.00","7024965.00","10853.00","0.00","728.24",,"734.00","1.01","4","50.32","1","0.05","4",,,"0.56","4.00","0.15","4","0.15","4","1","3","-0.91","3",,
"59","Montcalm Area ISD","59070","Greenville Public Schools","59","Montcalm","LEA District","Elem thru High School","Town: Distant","2019","37491441.58","37152102.95","2881494.42","0.00","3709.70","516.29","339.67","1.37","4","13.35","2","2.37","2","12.84","3","35.98","3.00","7.69","4","8.21","4","1.01","3","-0.98","3","-3.21","2"
"82","Wayne RESA","82300","Grosse Ile Township Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2019","20824072.25","19559131.75","3922668.25","0.00","1818.87","68.46","190.00","2.14","2","47.59","1","6.07","1","12.24","3","69.49","2.00","18.84","2","20.15","2","1.06","1","-1.05","3","-1.43","2"
"82","Wayne RESA","82055","Grosse Pointe Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2019","105259398.56","100814715.36","14989340.85","0.00","7613.64","363.09","79.00","1.79","3","42.15","1","4.22","2","10.67","3","73.34","2.00","14.24","3","15.05","3","1.04","1","-2.75","3","-1.1","2"
"39","Kalamazoo RESA","39065","Gull Lake Community Schools","39","Kalamazoo","LEA District","Elem thru High School","Suburb: Midsize","2019","37077829.32","36937629.84","4480859.76","0.00","3615.39","332.60","938.95","1.79","3","3.23","3","0.89","3","12.52","3","47.29","3.00","12.09","3","13.21","3","1","3","-0.59","2","5","4"
"52","Marquette-Alger RESA","52040","Gwinn Area Community Schools","52","Marquette","LEA District","Elem thru High School","Rural: Remote","2019","11747815.89","11408296.17","100902.52","0.00","1057.36","457.92","25.00","1.03","4","142.29","1","5.67","1","6.03","1","33.38","3.00","0.86","4","0.91","4","1.03","2","-1.03","3","2.77","3"
"11","Berrien RESA","11670","Hagar Township S/D #6","11","Berrien","LEA District","Elem_Middle School","Rural: Fringe","2019","754087.07","761082.30","323146.25","0.00","80.00","22.00","71.00","5.09","1","-2.12","4","-0.93","4",,,"125.77","1.00","42.85","1","42.46","1","0.99","4","-2.27","3","11.55","4"
"35","Iosco RESA","35020","Hale Area Schools","35","Iosco","LEA District","Elem thru High School","Rural: Remote","2019","4176027.36","3883957.82","1262690.16","0.00","338.82","96.98","22.00","3.9","1","30.09","1","6.99","1","13.63","3","142.44","1.00","30.24","1","33.75","1","1.08","1","2.64","1","1.97","3"
"70","Ottawa Area ISD","03100","Hamilton Community Schools","03","Allegan","LEA District","Elem thru High School","Rural: Fringe","2019","32590173.45","32186091.72","6398563.16","0.00","3122.73","277.49","824.82","2.75","1","6.74","3","1.24","3","10.23","2","57.78","2.00","19.63","2","20.33","2","1.01","3","1.11","2","4.11","4"
"82","Wayne RESA","82977","Hamtramck Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2019","5157950.00","5165873.00","13708.00","0.00","537.61",,"538.00","1.02","4","-36.63","4","-0.15","4",,,"0.95","4.00","0.27","4","0.27","4","1","3","2.61","1",,
"82","Wayne RESA","82060","Hamtramck, School District of the City of","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2019","42397483.11","39964995.82","12202158.04","0.00","3306.26","3154.20","233.00","1.53","3","24.9","1","5.74","1","0.38","1","80.52","2.00","28.78","1","31.08","1","1.06","1","0.63","2","-4.47","1"
