ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"17","Eastern Upper Peninsula ISD","17050","DeTour Area Schools","17","Chippewa","LEA District","Elem thru High School","Rural: Remote","2018","3793135.34","3503420.91","686020.77","0.00","84.09","104.39","1.00","2.61","2","73.1","1","11.86","1","12.99","3","79.47","1.00","18.09","2","20.66","2","1.08","1","-27.41","4","5.59","4"
"82","Wayne RESA","82929","Detroit Academy of Arts and Sciences","82","Wayne","PSA District","Elem_Middle School","City: Large","2018","10650215.41","10494812.47","1193883.14","0.00","1103.48",,"1117.00","2.03","2","14.97","2","12.14","1","10.11","2","16.74","4.00","11.21","3","12.89","3","1.01","2","2.02","1",,
"82","Wayne RESA","82015","Detroit Public Schools Community District","82","Wayne","LEA District","Elem thru High School","City: Large","2018","695187864.52","633115754.00","140763080.10","0.00","50226.91","59749.44","2351.49","1.87","3","78.88","1","8.93","1",,,"85.96","1.00","20.25","2","22.5","2","1.1","1","11.17","1","1.17","3"
"82","Wayne RESA","82925","Detroit Community Schools","82","Wayne","PSA District","Elem thru High School","City: Large","2018","6835445.00","6733748.00","347929.00","0.00","726.03",,"728.00","1.35","4","41.3","1","14.13","1","12.49","3","9.01","4.00","5.09","4","6.03","4","1.02","2","-0.91","3",,
"82","Wayne RESA","82979","Detroit Enterprise Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2018","6501128.00","6498551.00","7080.00","0.00","698.34",,"706.00","1.01","4","57.23","1","0.04","4",,,"0.82","4.00","0.11","4","0.11","4","1","3","12.64","1",,
"82","Wayne RESA","82974","Detroit Merit Charter Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2018","7006410.00","7000349.00","34679.00","0.00","764.42",,"770.35","1.03","4","21.18","2","0.09","4",,,"1.74","4.00","0.49","4","0.5","4","1","3","1.42","2",,
"82","Wayne RESA","82985","Detroit Premier Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2018","6983242.00","6978294.00","21350.00","0.00","750.98",,"754.00","1.02","4","30.17","1","0.07","4",,,"1.14","4.00","0.31","4","0.31","4","1","3","1.56","2",,
"82","Wayne RESA","82953","Detroit Service Learning Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2018","13543295.34","13308156.57","2286509.37","0.00","1372.73",,"1403.83","2.54","2","11.46","2","12.3","1","10.58","3","31.45","3.00","16.88","2","20.02","2","1.02","2","-1.02","3",,
"19","Clinton County RESA","19010","DeWitt Public Schools","19","Clinton","LEA District","Elem thru High School","Suburb: Large","2018","29482309.87","29067968.24","3209907.47","0.00","3197.58","170.55","400.50","1.84","3","14.82","2","1.41","3","39.33","4","25.32","4.00","10.89","3","11.18","3","1.01","2","1.03","2","3.92","3"
"81","Washtenaw ISD","81050","Dexter Community School District","81","Washtenaw","LEA District","Elem thru High School","Suburb: Large","2018","40716083.67","40253155.04","6988495.55","0.00","3627.83","273.24","143.00","1.78","3","7.09","3","2.46","2","44.75","4","92.07","1.00","17.16","2","17.76","2","1.01","2","1.15","2","1.49","3"
"31","Copper Country ISD","31100","Dollar Bay-Tamarack City Area  K-12 School","31","Houghton","LEA District","Elem thru High School","Town: Remote","2018","3125924.93","3253631.13","119251.01","0.00","329.38","92.32","110.00","1.21","4","-51.71","4","-2.44","4","3.69","1","23.89","4.00","3.81","4","3.78","4","0.96","4","0.5","2","5.93","4"
"82","Wayne RESA","82930","Dove Academy of Detroit","82","Wayne","PSA District","Elem_Middle School","City: Large","2018","4608477.70","4834706.52","1167151.08","0.00","470.43",,"475.00","2.23","2","-16.24","4","3.31","2","2.79","1","57.94","2.00","25.33","1","26.56","1","0.95","4","6.13","1",,
"14","Heritage Southwest Intermediate School District","14020","Dowagiac Union School District","14","Cass","LEA District","Elem thru High School","Town: Fringe","2018","22229321.67","22055420.99","3825071.93","0.00","2226.98","362.60","131.29","3.11","1","4.76","3","0.8","3","13.67","3","38.13","3.00","17.21","2","17.51","2","1.01","2","0","2","-1.42","2"
"63","Oakland Schools","63910","Dr. Joseph F. Pollack Academic Center of Excellence","63","Oakland","PSA District","Elem_Middle School","City: Small","2018","7643408.72","7478705.65","2143248.70","0.00","825.95",,"832.00","5.34","1","8.32","2","12.03","1","9.93","2","57.47","2.00","28.04","1","32.64","1","1.02","2","-1.2","3",,
"44","Lapeer ISD","44050","Dryden Community Schools","44","Lapeer","LEA District","Elem thru High School","Rural: Distant","2018","4952149.29","5075414.63","476378.96","0.00","483.91","302.30","110.60","1.36","4","-20.56","4","-2.49","4","10.83","3","63.52","2.00","9.62","3","9.7","3","0.98","4","-5.84","4","0.46","2"
"58","Monroe ISD","58050","Dundee Community Schools","58","Monroe","LEA District","Elem thru High School","Town: Fringe","2018","15487650.25","15601746.19","3166167.56","0.00","1590.90","202.96","202.18","1.83","3","-3.48","3","1.3","3","11.08","3","104.96","1.00","20.44","2","21.21","2","0.99","4","2.55","1","6.62","4"
"78","Shiawassee Regional ESD","78030","Durand Area Schools","78","Shiawassee","LEA District","Elem thru High School","Town: Fringe","2018","13257666.07","13204946.23","1819555.67","0.00","1359.53","401.11","187.00","1.65","3","2.98","3","0.4","3","11.88","3","57.43","2.00","13.72","3","13.81","3","1","3","-3.88","4","6.58","4"
"70","Ottawa Area ISD","70906","Eagle Crest Charter Academy","70","Ottawa","PSA District","Elem_Middle School","Suburb: Small","2018","6438731.00","6435159.00","9339.00","0.00","729.29",,"729.00","1.01","4","61.94","1","0.14","3",,,"0.55","4.00","0.15","4","0.15","4","1","3","2.5","1",,
"74","St. Clair County RESA","74050","East China School District","74","St. Clair","LEA District","Elem thru High School","Suburb: Small","2018","40786547.44","41238207.38","3713577.00","0.00","4141.52","341.62","223.00","1.73","3","-10.84","4","-1.11","4","11.08","3","30.83","3.00","9.1","3","9.03","4","0.99","4","-1.77","3","1.38","3"
"50","Macomb ISD","50020","Eastpointe Community Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2018","33295831.93","32173334.78","1887200.21","0.00","2882.79","4628.29","380.40","1.21","4","146.79","1","3.37","2","11.19","3","44.11","3.00","5.67","4","5.94","4","1.03","1","-2.17","3","12.68","4"
"41","Kent ISD","41090","East Grand Rapids Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2018","30538519.61","30403841.64","2796187.34","0.00","2903.94","80.48","245.93","1.51","3","5.06","3","0.64","3","23.97","4","13.89","4.00","9.16","3","9.35","3","1","3","-1.09","3","-4.26","1"
"38","Jackson ISD","38090","East Jackson Community Schools","38","Jackson","LEA District","Elem thru High School","Suburb: Small","2018","10049103.65","9957549.12","910388.28","0.00","949.11","514.97","283.00","1.47","3","11.18","2","0.91","3","17.65","4","49.42","2.00","9.06","3","9.23","3","1.01","2","-4.38","4","-2.57","1"
"15","Charlevoix-Emmet ISD","15060","East Jordan Public Schools","15","Charlevoix","LEA District","Elem thru High School","Rural: Distant","2018","9131029.32","8956360.94","790285.45","0.00","858.30","227.23","68.73","1.5","3","28.37","1","1.91","2","8.24","2","58.73","2.00","8.65","3","9.03","3","1.02","2","-2.17","3","2.36","3"
"33","Ingham ISD","33010","East Lansing School District","33","Ingham","LEA District","Elem thru High School","City: Small","2018","39539228.52","38895323.15","5101107.20","0.00","3615.07","266.85","861.25","1.91","3","14.45","2","1.63","3","16.15","4","50.47","2.00","12.9","3","13.17","3","1.02","2","0.28","2","3.31","3"
"81","Washtenaw ISD","81908","Multicultural Academy","81","Washtenaw","PSA District","Elem_Middle School","Suburb: Large","2018","1983157.44","2041629.76","21525.14","0.00","176.45",,"180.00","1.05","4","-73.09","4","-2.66","4","5.04","1","0.61","4.00","1.09","4","1.11","4","0.97","4","-13.3","4",,
"34","Ionia ISD","34340","Easton Township S/D #6","34","Ionia","LEA District","Elementary","Rural: Fringe","2018","251550.73","302131.70","41176.21","0.00","21.00","38.00","20.00","1.65","3","-55.13","4","-20.11","4",,,"69.27","2.00","16.37","2","14.51","3","0.83","4","-19.23","4","-33.78","1"
"50","Macomb ISD","82915","Eaton Academy","50","Macomb","PSA District","Elem_Middle School","Suburb: Large","2018","3306008.00","3112910.00","1458658.00","0.00","330.32",,"333.00","13.3","1","15.26","2","5.84","1",,,"119.82","1.00","44.12","1","47.1","1","1.06","1","-3.26","3",,
"23","Eaton RESA","23050","Eaton Rapids Public Schools","23","Eaton","LEA District","Elem thru High School","Town: Fringe","2018","26381451.66","25657437.66","2274417.87","0.00","2372.82","564.07","138.07","1.43","3","46.7","1","2.78","2","13.68","3","44.70","3.00","8.62","3","9.32","3","1.03","1","0.76","2","-2.05","2"
"11","Berrien RESA","11250","Eau Claire Public Schools","11","Berrien","LEA District","Elem thru High School","Rural: Fringe","2018","9529134.86","10670421.95","187360.91","0.00","817.25","221.73","443.24","1.08","4","-85.9","4","-10.62","4","3.43","1","30.61","3.00","1.97","4","1.86","4","0.89","4","-2.66","3","-11.08","1"
"82","Wayne RESA","82250","Ecorse Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2018","13084809.21","13425277.74","3170570.15","0.00","1028.62","974.39","418.00","1.62","3","-9.7","4","-2.6","4","61.37","4","135.49","1.00","24.23","1","23.63","2","0.97","4","-12","4","-6.25","1"
"82","Wayne RESA","82945","Detroit Edison Public School Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2018","13329084.45","12807557.00","1958241.94","0.00","1352.60",,"1369.00","3.04","1","36.3","1","18.28","1","12.21","3","11.94","4.00","14.69","2","18.09","2","1.04","1","0.24","2","-25.37","1"
"14","Heritage Southwest Intermediate School District","14030","Edwardsburg Public Schools","14","Cass","LEA District","Elem thru High School","Suburb: Large","2018","24366432.35","24412665.15","7427947.38","0.00","2713.90","115.10","575.00","4.18","1","-0.62","3","1.05","3","7.96","2","83.49","1.00","30.48","1","31.32","1","1","3","0.47","2","2.65","3"
"33","Ingham ISD","33902","El-Hajj Malik El-Shabazz Academy","33","Ingham","PSA District","Elem_Middle School","City: Midsize","2018","2918078.29","2792023.52","380014.85","0.00","277.62",,"274.00","2.6","2","49.64","1","4.54","1","1.16","1","20.90","4.00","13.02","3","14.11","3","1.05","1","12.82","1","15.97","4"
"28","Northwest Education Services","05060","Elk Rapids Schools","05","Antrim","LEA District","Elem thru High School","Rural: Distant","2018","12196933.25","12157121.99","1089358.50","0.00","1312.18","90.80","298.00","1.63","3","3.79","3","1.51","3","8.99","2","58.65","2.00","8.93","3","9.12","3","1","3","-0.99","3","-0.15","2"
"32","Huron ISD","32050","Elkton-Pigeon-Bay Port Laker Schools","32","Huron","LEA District","Elem thru High School","Rural: Remote","2018","9995786.87","9856291.06","1628620.05","0.00","911.93","151.39","188.55","2.01","2","9.37","2","1.4","3","8.32","2","72.51","2.00","16.29","2","16.96","2","1.01","2","1.36","2","3.92","3"
"15","Charlevoix-Emmet ISD","05065","Ellsworth Community School","05","Antrim","LEA District","Elem thru High School","Rural: Distant","2018","2947525.31","2871217.83","1307026.76","0.00","266.92","39.18","95.00","4.08","1","6.2","3","4.29","1","5.65","1","180.38","1.00","44.34","1","47.46","1","1.03","1","-2.28","3","35.57","4"
"31","Copper Country ISD","31070","Elm River Township School District","31","Houghton","LEA District","Elem_Middle School","Rural: Remote","2018","341951.00","315203.00","70899.00","0.00","8.32","9.00","3.00","2.41","2","60.58","1","17","1",,,"132.75","1.00","20.73","2","25.57","1","1.08","1","-30.67","4","-22.25","1"
"13","Calhoun Intermediate School District","13902","Endeavor Charter Academy","13","Calhoun","PSA District","Elem_Middle School","Suburb: Small","2018","5682929.00","5670122.00","63694.00","0.00","651.35",,"652.00","1.07","4","25.17","1","0.23","3",,,"4.04","4.00","1.12","4","1.12","4","1","3","-0.99","3",,
"17","Eastern Upper Peninsula ISD","49055","Engadine Consolidated Schools","49","Mackinac","LEA District","Elem thru High School","Rural: Remote","2018","5409072.21","4839350.57","698152.09","0.00","323.74","21.00","103.95","2.49","2","443.6","1","10.53","1","3.53","1","43.69","3.00","12.91","3","18.32","2","1.12","1","22.7","1","-18.68","1"
"21","Delta-Schoolcraft ISD","21010","Escanaba Area Public Schools","21","Delta","LEA District","Elem thru High School","Town: Remote","2018","22917174.91","22985373.84","1397970.54","0.00","2283.81","553.44","131.23","1.24","4","-4.65","4","-0.3","4","11.32","3","58.34","2.00","6.1","4","6.21","4","1","3","-3.26","3","-1.39","2"
"09","Bay-Arenac ISD","09050","Essexville-Hampton Public Schools","09","Bay","LEA District","Elem thru High School","Suburb: Small","2018","15547710.90","15381399.81","677456.90","0.00","1719.03","251.36","604.00","1.11","4","32.54","1","1.07","3","2.86","1","98.32","1.00","4.36","4","4.45","4","1.01","2","0.97","2","0.05","2"
"54","Mecosta-Osceola ISD","67020","Evart Public Schools","67","Osceola","LEA District","Elem thru High School","Rural: Remote","2018","8911171.14","8413480.51","1731527.20","0.00","883.33","259.63","47.00","2.45","2","40.34","1","5.59","1","5.3","1","75.97","1.00","19.43","2","20.71","2","1.06","1","4.42","1","-6.32","1"
"27","Gogebic-Ontonagon ISD","66045","Ewen-Trout Creek Consolidated School District","66","Ontonagon","LEA District","Elem thru High School","Rural: Remote","2018","2481465.49","2527566.40","495680.24","0.00","201.18","10.13","43.41","2.88","1","-8.51","4","-1.25","4","21.6","4","57.62","2.00","19.98","2","19.88","2","0.98","4","3.47","1","-11.79","1"
"41","Kent ISD","41905","Excel Charter Academy","41","Kent","PSA District","Elem_Middle School","City: Midsize","2018","6970667.00","6965967.00","6090.00","0.00","772.90",,"773.00","1.01","4","338.13","1","0.07","4",,,"0.31","4.00","0.09","4","0.09","4","1","3","-0.28","2",,
"28","Northwest Education Services","40060","Excelsior Township S/D #1","40","Kalkaska","LEA District","Elem_Middle School","Rural: Distant","2018","436622.15","416026.41","495231.08","0.00","44.00","28.50","31.00","8.55","1","4.34","3","4.72","1",,,"446.70","1.00","113.42","1","121.3","1","1.05","1","10","1","24.19","4"
"72","C.O.O.R. ISD","68030","Fairview Area School District","68","Oscoda","LEA District","Elem thru High School","Rural: Remote","2018","3217800.85","3213819.37","763799.08","0.00","296.66","44.00","46.00","3.87","1","0.52","3","0.12","3","3.74","1","79.11","1.00","23.74","1","25.03","1","1","3","-4.7","4","2.88","3"
"63","Oakland Schools","63200","Farmington Public School District","63","Oakland","LEA District","Elem thru High School","City: Small","2018","137433992.59","136966621.50","15450080.18","0.00","9594.11","1159.09","294.33","1.89","3","3.12","3","0.34","3","7.53","2","40.47","3.00","11.24","3","11.47","3","1","3","-0.61","3","-3.2","1"
"18","Clare-Gladwin Regional Education Service District","18020","Farwell Area Schools","18","Clare","LEA District","Elem thru High School","Town: Distant","2018","12312946.87","12136942.32","1235257.04","0.00","1225.13","333.01","87.00","1.38","4","16.62","2","2.14","2","8.77","2","86.65","1.00","10.03","3","10.53","3","1.01","2","-4.81","4","-1.75","2"
"03","Allegan Area Educational Service Agency","03050","Fennville Public Schools","03","Allegan","LEA District","Elem thru High School","Rural: Distant","2018","13807843.30","13862217.61","2536546.15","0.00","1342.17","392.05","143.00","3.08","1","-2.1","3","-0.39","4","10.33","3","47.49","3.00","18.37","2","18.93","2","1","3","-0.55","3","3.79","3"
"25","Genesee ISD","25100","Fenton Area Public Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2018","33319318.58","32422520.60","2629537.41","0.00","3378.14","598.19","577.42","1.4","4","51.76","1","2.69","2","12.8","3","46.24","3.00","7.89","4","8.3","4","1.03","1","-0.68","3","1.99","3"
"63","Oakland Schools","63020","Ferndale Public Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2018","35701490.68","34801750.24","6011623.94","0.00","2960.53","675.20","1383.67","2.41","2","17.6","2","3.06","2","13.9","3","50.76","2.00","16.84","2","18.5","2","1.03","1","-3.95","4","5.67","4"
"50","Macomb ISD","50090","Fitzgerald Public Schools","50","Macomb","LEA District","Elem thru High School","City: Midsize","2018","30162939.63","30876913.71","517946.14","0.00","2624.65","894.53","508.83","1.09","4","-57.96","4","-2.35","4","13.35","3","10.77","4.00","1.72","4","1.69","4","0.98","4","-0.93","3","-5.17","1"
"82","Wayne RESA","82997","Flagship Charter Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2018","6398740.00","6396804.00","35029.00","0.00","666.47",,"673.00","1.03","4","5.85","3","0.03","4",,,"1.92","4.00","0.55","4","0.55","4","1","3","-4.86","4",,
"82","Wayne RESA","82180","Flat Rock Community Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2018","21139752.97","20218609.89","5163438.94","0.00","1995.31","605.05","431.81","2.1","2","21.71","2","7.2","1","18.61","4","106.48","1.00","24.43","1","27.68","1","1.05","1","2.04","1","6.05","4"
"25","Genesee ISD","25010","Flint, School District of the City of","25","Genesee","LEA District","Elem thru High School","City: Small","2018","68021714.00","74603945.00","1035474.00","0.00","4533.10","10225.74","135.87","1.06","4","-86.41","4","-9.5","4","6.66","2","15.19","4.00","1.52","4","1.49","4","0.91","4","-7.33","4","-3.38","1"
"25","Genesee ISD","25120","Flushing Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2018","38745944.02","38336205.04","4517301.40","0.00","4083.33","488.18","451.00","2.18","2","9.98","2","1.15","3","4.12","1","15.51","4.00","11.66","3","11.92","3","1.01","2","0.33","2","-2.95","1"
"28","Northwest Education Services","40020","Forest Area Community Schools","40","Kalkaska","LEA District","Elem thru High School","Rural: Distant","2018","5308256.01","5078102.47","1567002.64","0.00","512.51","280.12","68.00","3.5","1","17.22","2","4.34","1","3.06","1","99.52","1.00","29.52","1","31.56","1","1.05","1","4.85","1","0.29","2"
"41","Kent ISD","41110","Forest Hills Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2018","109518652.15","105805552.35","16081688.40","0.00","9828.61","459.23","951.10","2.22","2","30.02","1","3.39","2","18.99","4","47.82","2.00","14.68","2","15.45","2","1.04","1","-0.56","3","-1.54","2"
"22","Dickinson-Iron ISD","36015","Forest Park School District","36","Iron","LEA District","Elem thru High School","Rural: Remote","2018","4245197.19","4325023.44","155507.77","0.00","415.47","46.69","19.00","1.55","3","-33.92","4","0.26","3","8.48","2","9.89","4.00","3.66","4","3.73","4","0.98","4","-5.17","4","-3.64","1"
"81","Washtenaw ISD","81906","Fortis Academy","81","Washtenaw","PSA District","Elem_Middle School","Suburb: Large","2018","6688859.00","6693448.00","11181.00","0.00","715.64",,"720.00","1.01","4","-29.1","4","-0.07","4",,,"0.60","4.00","0.17","4","0.17","4","1","3","-1.09","3",,
"63","Oakland Schools","63923","Four Corners Montessori Academy","63","Oakland","PSA District","Elem_Middle School","Suburb: Large","2018","3896748.37","3871928.30","913852.94","0.00","428.81",,"431.00","3.66","1","2.79","3","0.74","3",,,"36.68","3.00","23.45","1","24.17","2","1.01","2","5.03","1",,
"19","Clinton County RESA","19070","Fowler Public Schools","19","Clinton","LEA District","Elem thru High School","Rural: Distant","2018","5043452.70","4951282.33","750998.55","0.00","510.95","34.38","106.42","2.24","2","13.99","2","1.83","2","6.1","2","40.85","3.00","14.89","2","15.56","2","1.02","2","-0.46","2","8.39","4"
"47","Livingston ESA","47030","Fowlerville Community Schools","47","Livingston","LEA District","Elem thru High School","Town: Fringe","2018","27712560.51","27673718.84","2472613.25","0.00","2856.31","459.00","329.34","1.79","3","1.6","3","2.55","2","30.83","4","15.77","4.00","8.92","3","9.28","3","1","3","-0.68","3","4.35","4"
"73","Saginaw ISD","73909","Francis Reh PSA","73","Saginaw","PSA District","Elem_Middle School","City: Small","2018","4508707.35","4756574.93","810611.68","0.00","453.41",,"457.50","2.22","2","-23.42","4","-3.5","4",,,"32.87","3.00","17.98","2","17.46","2","0.95","4","7.79","1",,
"73","Saginaw ISD","73190","Frankenmuth School District","73","Saginaw","LEA District","Elem thru High School","Town: Fringe","2018","12482811.44","12546896.50","4485212.36","0.00","1303.69","91.90","327.07","4.43","1","-1.41","3","-0.51","4","8.54","2","109.85","1.00","35.93","1","38.13","1","0.99","4","1.9","1","-0.05","2"
"28","Northwest Education Services","10025","Frankfort-Elberta Area Schools","10","Benzie","LEA District","Elem thru High School","Rural: Remote","2018","6274291.40","6481256.73","869142.48","0.00","455.70","44.00","151.32","2.01","2","-19.23","4","-2.68","4","9.87","2","84.16","1.00","13.85","3","13.55","3","0.97","4","-2.57","3","-5.87","1"
"50","Macomb ISD","50100","Fraser Public Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2018","54396378.32","54494308.33","7039923.00","0.00","4964.86","647.83","1888.35","2.02","2","-1.37","3","-0.18","4","13.26","3","34.39","3.00","12.94","3","13.27","3","1","3","-3.45","4","2.11","3"
"73","Saginaw ISD","73200","Freeland Community School District","73","Saginaw","LEA District","Elem thru High School","Suburb: Small","2018","17733436.46","17773622.47","3417034.86","0.00","1975.88","254.71","99.50","2.54","2","-1.16","3","-0.23","4","5.86","1","47.92","2.00","19.27","2","19.87","2","1","3","3.19","1","-5.87","1"
"62","Newaygo County RESA","62040","Fremont Public School District","62","Newaygo","LEA District","Elem thru High School","Rural: Fringe","2018","21693652.59","21309407.59","1825339.38","0.00","2108.94","226.56","275.41","1.62","3","26.66","1","1.77","2","18.4","4","21.69","4.00","8.41","4","8.84","4","1.02","2","-1.19","3","2.41","3"
"82","Wayne RESA","82987","Frontier International Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2018","5166839.44","5277743.56","450956.00","0.00","529.38",,"533.05","1.35","4","-19.74","4","-2.15","4","0.5","1","13.50","4.00","8.73","3","8.93","4","0.98","4","18.38","1",,
"61","Muskegon Area ISD","61080","Fruitport Community Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2018","29392076.74","29262638.26","2661940.15","0.00","2747.30","662.52","494.16","1.54","3","5.11","3","0.52","3","12.4","3","22.82","4.00","9.06","3","9.15","3","1","3","-1.78","3","4.65","4"
"29","Gratiot-Isabella RESD","29050","Fulton Schools","29","Gratiot","LEA District","Elem thru High School","Rural: Distant","2018","8104191.14","8165613.93","1230922.86","0.00","704.22","98.88","206.00","1.98","2","-4.75","4","-0.76","4","0.16","1","41.32","3.00","15.19","2","16.01","2","0.99","4","-0.21","2","-0.35","2"
"39","Kalamazoo RESA","39050","Galesburg-Augusta Community Schools","39","Kalamazoo","LEA District","Elem thru High School","Rural: Fringe","2018","11109520.89","10669731.45","2080191.18","0.00","1046.69","275.40","123.00","2.73","2","26.6","1","4.61","1","9.33","2","56.13","2.00","18.72","2","20.2","2","1.04","1","2.48","1","0.56","2"
"82","Wayne RESA","82050","Garden City Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2018","44980957.61","42243898.36","6044903.76","0.00","3799.39","756.87","806.43","1.53","3","82.74","1","16.25","1","5.55","1","79.53","1.00","13.44","3","16.56","2","1.06","1","-2.43","3","12.5","4"
"16","Cheb-Otsego-Presque Isle ESD","69020","Gaylord Community Schools","69","Otsego","LEA District","Elem thru High School","Rural: Fringe","2018","30774931.95","30330693.73","6540594.82","0.00","3137.53","228.31","318.17","2.47","2","7.29","3","1.5","3","9.06","2","69.72","2.00","21.25","2","22.26","2","1.01","2","0.76","2","4.76","4"
"25","Genesee ISD","25070","Genesee School District","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2018","6574741.32","6397345.82","765345.35","0.00","616.74","151.77","306.64","1.38","4","30.17","1","2.7","2","9.37","2","89.09","1.00","11.64","3","12.01","3","1.03","1","-8.36","4","6.28","4"
"82","Wayne RESA","82937","George Crockett Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2018","4460027.12","4174595.01","1009344.85","0.00","440.78",,"446.00","2.73","2","39.43","1","6.4","1","0.67","1","48.36","2.00","22.63","1","25.96","1","1.07","1","0.09","2",,
"82","Wayne RESA","82963","George Washington Carver Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2018","5609476.53","5582432.38","1216730.00","0.00","490.46",,"497.00","2.91","1","2.27","3","11.94","1","11.78","3","43.18","3.00","21.69","2","24.9","1","1","3","-11.71","4",,
"82","Wayne RESA","82290","Gibraltar School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2018","35494200.17","32955502.68","6977328.54","0.00","3691.16","408.80","494.23","2.12","2","57.2","1","7.15","1","10.16","2","57.35","2.00","19.66","2","21.68","2","1.08","1","3.06","1","5.29","4"
"21","Delta-Schoolcraft ISD","21025","Gladstone Area Schools","21","Delta","LEA District","Elem thru High School","Town: Remote","2018","14571752.31","14446876.45","980268.94","0.00","1572.95","243.33","275.00","1.3","4","14.6","2","1.16","3","42.51","4","38.79","3.00","6.73","4","6.88","4","1.01","2","-1.68","3","0.14","2"
"18","Clare-Gladwin Regional Education Service District","26040","Gladwin Community Schools","26","Gladwin","LEA District","Elem thru High School","Town: Distant","2018","16915535.71","16428417.28","3583835.25","0.00","1686.09","172.43","196.00","3.54","1","15.73","2","2.88","2","5.74","1","59.78","2.00","21.19","2","21.98","2","1.03","1","-0.31","2","-10.38","1"
"28","Northwest Education Services","45010","Glen Lake Community Schools","45","Leelanau","LEA District","Elem thru High School","Rural: Remote","2018","13216170.29","14456315.54","13547004.82","0.00","692.05","89.91","225.58","12.6","1","-8.39","4","-8.21","4","6.87","2","359.75","1.00","102.5","1","116.6","1","0.91","4","-2.83","3","-2.34","2"
"03","Allegan Area Educational Service Agency","03440","Glenn Public School District","03","Allegan","LEA District","Elem_Middle School","Rural: Distant","2018","576066.12","551395.98","194488.00","0.00","34.00","23.00","30.00","4.23","1","14.53","2","4.28","1","5.57","1","157.12","1.00","33.76","1","35.6","1","1.04","1","21.43","1","1.06","3"
"80","Van Buren ISD","80110","Gobles Public School District","80","Van Buren","LEA District","Elem thru High School","Rural: Distant","2018","7907036.93","7845049.16","724932.78","0.00","802.36","173.36","115.66","1.35","4","9.35","2","0.78","3","15.92","4","67.60","2.00","9.17","3","9.5","3","1.01","2","-4.42","4","-1.51","2"
"41","Kent ISD","41120","Godfrey-Lee Public Schools","41","Kent","LEA District","Elem thru High School","City: Small","2018","21605180.18","21610083.61","2449210.52","0.00","1881.52","500.23","343.26","1.79","3","-0.2","3","0.2","3","7.43","2","32.09","3.00","11.34","3","11.62","3","1","3","-4.48","4","3.55","3"
"41","Kent ISD","41020","Godwin Heights Public Schools","41","Kent","LEA District","Elem thru High School","City: Small","2018","27278626.06","26635175.74","2450199.63","0.00","2171.57","809.45","730.86","1.83","3","35.61","1","2.36","2","6.23","2","21.45","4.00","8.98","3","9.29","3","1.02","2","-0.84","3","1.53","3"
"25","Genesee ISD","25050","Goodrich Area Schools","25","Genesee","LEA District","Elem thru High School","Rural: Fringe","2018","19802753.32","19621798.87","2295496.30","0.00","2144.29","165.57","589.99","2.12","2","8.56","2","1.23","3","56.59","4","17.48","4.00","11.59","3","11.95","3","1.01","2","0.88","2","-0.74","2"
"25","Genesee ISD","25903","Grand Blanc Academy","25","Genesee","PSA District","Elem_Middle School","Suburb: Large","2018","3877417.00","3761348.00","600618.00","0.00","382.83",,"386.84","2.23","2","23.96","2","15.59","1","12.71","3","23.85","4.00","15.49","2","18.7","2","1.03","1","-2.05","3",,
