ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"28","Northwest Education Services","40020","Forest Area Community Schools","40","Kalkaska","LEA District","Elem thru High School","Rural: Distant","2016","5301547.09","4807713.71","1002757.26","0.00","497.14","290.64","76.00","2.24","2","97.03","1","9.33","1","3.19","1","67.06","2.00","18.91","2","20.99","2","1.1","1","-8.62","4","0.49","2"
"41","Kent ISD","41110","Forest Hills Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2016","105041608.16","104087417.36","12570250.57","0.00","9966.74","358.46","961.93","1.92","2","8.21","3","0.91","3","37.2","4","38.04","3.00","11.97","3","12.29","3","1.01","2","-1.02","3","-0.07","2"
"22","Dickinson-Iron ISD","36015","Forest Park School District","36","Iron","LEA District","Elem thru High School","Rural: Remote","2016","4003108.43","3907960.78","246488.21","0.00","434.42","33.89","21.00","1.6","3","62.87","1","4.55","1","15.51","3","24.56","3.00","6.16","4","6.49","4","1.02","2","-4.36","4","-1.52","1"
"81","Washtenaw ISD","81906","Fortis Academy","81","Washtenaw","PSA District","Elem_Middle School","Suburb: Large","2016","6402412.00","6403266.00","11829.00","0.00","733.60",,"738.00","1.01","4","-6.73","4","0.47","3",,,"0.67","4.00","0.18","4","0.19","4","1","3","3.4","1",,
"63","Oakland Schools","63923","Four Corners Montessori Academy","63","Oakland","PSA District","Elem_Middle School","Suburb: Large","2016","3057703.15","3466350.34","779851.82","0.00","353.80",,"354.00","2.47","2","-34.38","4","3.81","2",,,"59.00","2.00","25.5","1","27.32","1","0.88","4","2.28","2",,
"19","Clinton County RESA","19070","Fowler Public Schools","19","Clinton","LEA District","Elem thru High School","Rural: Distant","2016","4870688.09","4632662.29","549794.29","0.00","534.10","33.29","94.63","1.72","3","76.35","1","4.89","1","5.89","1","34.63","3.00","11.29","3","12.05","3","1.05","1","-0.27","2","5.63","4"
"47","Livingston ESA","47030","Fowlerville Community Schools","47","Livingston","LEA District","Elem thru High School","Town: Fringe","2016","25741936.18","25259344.85","2374578.19","0.00","2902.21","428.55","295.33","1.53","3","25.51","2","2.71","2","62.59","4","33.10","3.00","9.22","3","9.53","3","1.02","2","1.41","2","0.71","2"
"73","Saginaw ISD","73909","Francis Reh PSA","73","Saginaw","PSA District","Elem_Middle School","City: Small","2016","4560845.83","4779378.10","945526.29","0.00","469.84",,"472.50","2.54","2","-18.77","4","-4.75","4",,,"30.29","3.00","20.73","1","20.57","2","0.95","4","0.69","2",,
"73","Saginaw ISD","73190","Frankenmuth School District","73","Saginaw","LEA District","Elem thru High School","Town: Fringe","2016","11668048.79","11656072.72","4271800.19","0.00","1259.23","77.27","242.86","4.61","1","0.28","3","0.1","3","9.1","2","90.36","1.00","36.61","1","38.48","1","1","3","3.17","1","-2.95","1"
"28","Northwest Education Services","10025","Frankfort-Elberta Area Schools","10","Benzie","LEA District","Elem thru High School","Rural: Remote","2016","5939075.67","5956797.62","1095734.31","0.00","475.09","43.32","148.00","2.7","1","-1.59","3","-0.19","4","15.36","3","93.51","1.00","18.45","2","18.54","2","1","3","1.19","2","5.06","3"
"50","Macomb ISD","50100","Fraser Public Schools","50","Macomb","LEA District","Elem thru High School","Suburb: Large","2016","53419028.50","52854572.78","6217933.39","0.00","5260.20","526.00","1899.29","1.99","2","9.98","2","1.45","3","11.29","2","23.74","3.00","11.64","3","12.11","3","1.01","2","-2.34","3","1.68","2"
"73","Saginaw ISD","73200","Freeland Community School District","73","Saginaw","LEA District","Elem thru High School","Suburb: Small","2016","16411097.22","16196285.40","3318849.19","0.00","1890.16","221.37","74.74","2.58","1","6.92","3","1.31","3","6.51","1","59.36","2.00","20.22","2","20.87","2","1.01","2","0.43","2","7.45","4"
"62","Newaygo County RESA","62040","Fremont Public School District","62","Newaygo","LEA District","Elem thru High School","Rural: Fringe","2016","20691497.77","20696680.90","1369866.23","0.00","2134.43","203.08","270.84","1.42","3","-0.38","3","-0.03","4","19.07","4","26.24","3.00","6.62","3","6.81","3","1","3","-4.62","4","10.23","4"
"82","Wayne RESA","82987","Frontier International Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2016","4327386.00","3993672.00","385915.00","0.00","459.97",,"465.45","1.46","3","639.29","1","7.71","1","0.64","1","2.44","4.00","8.92","3","9.76","3","1.08","1","2.87","1",,
"61","Muskegon Area ISD","61080","Fruitport Community Schools","61","Muskegon","LEA District","Elem thru High School","Suburb: Midsize","2016","28796859.30","28744058.45","2405834.36","0.00","2775.97","598.77","409.18","1.43","3","2.24","3","0.26","3","6.64","1","34.13","3.00","8.35","3","8.54","3","1","3","-3.17","3","1.52","2"
"29","Gratiot-Isabella RESD","29050","Fulton Schools","29","Gratiot","LEA District","Elem thru High School","Rural: Distant","2016","8154805.31","8600695.63","1524026.36","0.00","795.62","87.22","203.00","2.43","2","-22.63","4","-5.46","4",,,"36.77","3.00","18.69","2","18.4","2","0.95","4","-4.85","4","5.14","3"
"39","Kalamazoo RESA","39050","Galesburg-Augusta Community Schools","39","Kalamazoo","LEA District","Elem thru High School","Rural: Fringe","2016","10761555.38","10269962.40","1507987.45","0.00","1025.09","238.40","106.57","1.98","2","48.37","1","4.8","1","9.85","2","55.27","2.00","14.01","2","15.15","2","1.05","1","-2.33","3","-4.14","1"
"82","Wayne RESA","82050","Garden City Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2016","44720217.16","42141340.42","-581639.33","3.00","4053.54","705.40","802.75","0.97","4","81.6","1","17","1","39.21","4","92.70","1.00","-1.3","4","-1.63","4","1.06","1","-4.53","4","-10.22","1"
"16","Cheb-Otsego-Presque Isle ESD","69020","Gaylord Community Schools","69","Otsego","LEA District","Elem thru High School","Rural: Fringe","2016","27762204.15","27466849.80","6216866.91","0.00","3061.60","248.08","269.61","2.97","1","4.99","3","1.06","3","9.71","2","71.43","2.00","22.39","1","23.74","1","1.01","2","-0.63","3","-2.96","1"
"25","Genesee ISD","25070","Genesee School District","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2016","6680515.23","6769258.31","252422.33","0.00","691.26","144.15","334.82","1.1","4","-26.01","4","-1.33","4","49.36","4","89.14","1.00","3.78","4","3.75","4","0.99","4","-5.59","4","-6.39","1"
"82","Wayne RESA","82937","George Crockett Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2016","3267286.68","3299383.83","479598.00","0.00","327.86",,"328.00","2.12","2","-6.27","4","-0.91","4",,,"26.90","3.00","14.68","2","14.82","2","0.99","4","5.3","1",,
"82","Wayne RESA","82963","George Washington Carver Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2016","5969127.96","5719673.72","1060280.81","0.00","571.64",,"577.00","2.37","2","30.77","2","15.7","1","10.79","2","28.88","3.00","17.76","2","21.1","2","1.04","1","-1.11","3",,
"82","Wayne RESA","82290","Gibraltar School District","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2016","32791563.12","31705539.87","1126978.81","0.00","3532.44","388.57","366.00","1.08","4","2651.17","1","3.34","2","22.75","4","103.40","1.00","3.44","4","3.62","4","1.03","2","-3.03","3","-10.99","1"
"21","Delta-Schoolcraft ISD","21025","Gladstone Area Schools","21","Delta","LEA District","Elem thru High School","Town: Remote","2016","13482130.94","13353565.04","747385.54","0.00","1576.15","234.94","220.82","1.26","4","20.78","2","1.34","3","10.87","2","33.45","3.00","5.54","4","5.76","4","1.01","2","5.15","1","-1.34","1"
"18","Clare-Gladwin Regional Education Service District","26040","Gladwin Community Schools","26","Gladwin","LEA District","Elem thru High School","Town: Distant","2016","16146660.58","15525708.02","2728500.33","0.00","1686.34","164.75","192.43","3.16","1","29.46","2","3.9","2","5.81","1","37.93","3.00","16.9","2","17.61","2","1.04","1","-2.89","3","-2.08","1"
"28","Northwest Education Services","45010","Glen Lake Community Schools","45","Leelanau","LEA District","Elem thru High School","Rural: Remote","2016","12185161.43","13627308.09","15104698.24","0.00","735.03","78.23","249.00","11","1","-8.72","4","-8.74","4","9.74","2","432.88","1.00","123.96","1","144.7","1","0.89","4","-1.47","3","-1.28","1"
"03","Allegan Area Educational Service Agency","03440","Glenn Public School District","03","Allegan","LEA District","Elem_Middle School","Rural: Distant","2016","524784.77","541775.24","141737.76","0.00","32.00","20.00","24.00","4","1","-10.7","4","-3.24","4","6.36","1","118.87","1.00","27.01","1","26.7","1","0.97","4","-18.66","4","-3.1","1"
"80","Van Buren ISD","80110","Gobles Public School District","80","Van Buren","LEA District","Elem thru High School","Rural: Distant","2016","7709259.49","7647364.61","920493.11","0.00","869.24","158.81","118.00","1.45","3","7.21","3","0.8","3","43.78","4","82.52","1.00","11.94","3","12.54","3","1.01","2","2.14","2","-3.98","1"
"41","Kent ISD","41120","Godfrey-Lee Public Schools","41","Kent","LEA District","Elem thru High School","City: Small","2016","20524224.19","20175768.97","2611147.35","0.00","1972.17","489.60","403.54","1.91","2","15.4","2","1.97","2","34.45","4","35.34","3.00","12.72","2","13.3","2","1.02","2","0.65","2","-3.18","1"
"41","Kent ISD","41020","Godwin Heights Public Schools","41","Kent","LEA District","Elem thru High School","City: Small","2016","24894063.15","26017728.20","2558241.50","0.00","2204.26","762.70","722.00","1.97","2","-30.52","4","-4.51","4","7.01","2","16.01","4.00","10.28","3","9.92","3","0.96","4","1.08","2","3.95","3"
"25","Genesee ISD","25050","Goodrich Area Schools","25","Genesee","LEA District","Elem thru High School","Rural: Fringe","2016","18479423.45","18433881.41","1845087.59","0.00","2140.21","154.57","497.45","1.78","2","2.53","3","0.5","3","38.62","4","18.61","4.00","9.98","3","10.3","3","1","3","1.46","2","-9.75","1"
"25","Genesee ISD","25903","Grand Blanc Academy","25","Genesee","PSA District","Elem_Middle School","Suburb: Large","2016","3776640.00","3642815.00","404701.00","0.00","396.53",,"396.00","1.72","3","49.41","1","16.48","1","12.85","3","13.10","4.00","10.72","3","13.12","3","1.04","1","9.35","1",,
"25","Genesee ISD","25030","Grand Blanc Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2016","76247254.14","75390273.23","8896951.85","0.00","8317.05","942.17","561.00","2.15","2","10.66","2","1.12","3","9.2","2","15.97","4.00","11.67","3","12.23","3","1.01","2","-1.91","3","3.23","3"
"70","Ottawa Area ISD","70010","Grand Haven Area Public Schools","70","Ottawa","LEA District","Elem thru High School","Suburb: Midsize","2016","67433000.38","66444200.68","5782223.01","0.00","6252.19","673.43","464.31","1.72","3","20.63","2","1.47","3","12.54","3","27.98","3.00","8.57","3","8.84","3","1.01","2","-0.31","2","3.9","3"
"23","Eaton RESA","23060","Grand Ledge Public Schools","23","Eaton","LEA District","Elem thru High School","Suburb: Large","2016","47890324.31","47307622.35","4494122.19","0.00","5178.60","331.24","540.16","1.41","3","14.9","2","1.22","3","41.04","4","55.72","2.00","9.38","3","9.79","3","1.01","2","1.61","2","-1.1","2"
"41","Kent ISD","41921","Grand Rapids Child Discovery Center","41","Kent","PSA District","Elementary","City: Midsize","2016","2524305.00","2313215.00","323388.00","0.00","249.16",,"249.00","2.1","2","187.97","1","8.36","1","2.63","1","19.80","4.00","12.81","2","15.23","2","1.09","1","9.57","1","6.43","4"
"41","Kent ISD","41010","Grand Rapids Public Schools","41","Kent","LEA District","Elem thru High School","City: Midsize","2016","200519081.37","197077509.94","15255684.60","0.00","16700.85","11412.50","1655.71","1.36","3","29.13","2","2.91","2","25.73","4","29.44","3.00","7.61","3","7.9","3","1.02","2","-1.31","3","4.16","3"
"28","Northwest Education Services","28902","Grand Traverse Academy","28","Grand Traverse","PSA District","Elem thru High School","Town: Remote","2016","9432658.30","9483794.89","18111.59","0.00","1168.82",,"1171.32","1.01","4","-73.85","4","10.86","1","11.46","3","10.01","4.00","0.19","4","0.23","4","0.99","4","-2.83","3",,
"41","Kent ISD","41130","Grandville Public Schools","41","Kent","LEA District","Elem thru High School","Suburb: Large","2016","54827709.75","54933879.55","3503025.19","0.00","5566.95","697.35","743.05","1.53","3","-2.94","3","-0.19","4","7.84","2","9.31","4.00","6.39","3","6.51","4","1","3","-1.79","3","3.36","3"
"62","Newaygo County RESA","62050","Grant Public School District","62","Newaygo","LEA District","Elem thru High School","Rural: Distant","2016","17440599.09","17070178.02","2472076.17","0.00","1847.45","360.48","224.37","1.66","3","17.63","2","3.27","2","6.57","1","64.99","2.00","14.17","2","15.54","2","1.02","2","-3.04","3","5.75","4"
"31","Copper Country ISD","42030","Grant Township S/D #2","42","Keweenaw","LEA District","Elem_Middle School","Rural: Remote","2016","207719.69","234093.62","223772.75","0.00","4.75","6.40","0.95","5.91","1","-10.54","4","-12.7","4",,,"391.97","1.00","107.73","1","95.85","1","0.89","4","-16.67","4","50.25","4"
"38","Jackson ISD","38050","Grass Lake Community Schools","38","Jackson","LEA District","Elem thru High School","Rural: Fringe","2016","13325166.26","12723594.77","2529957.79","0.00","1294.30","129.87","342.00","3.08","1","31.2","2","4.93","1","18.66","4","54.89","2.00","18.99","2","20.67","2","1.05","1","2.53","1","-2.64","1"
"59","Montcalm Area ISD","41911","Flat River Academy","59","Montcalm","PSA District","Elem_Middle School","Rural: Fringe","2016","1798765.00","1610138.00","197657.00","0.00","222.05",,"218.00","1.78","2","2088.89","1","27.11","1","9.37","2","12.51","4.00","10.99","3","15.36","2","1.12","1","-9.43","4",,
"63","Oakland Schools","63907","Great Lakes Academy","63","Oakland","PSA District","Elem_Middle School","City: Small","2016","1938400.39","2470424.06","486937.12","0.00","177.62",,"178.00","4.68","1","-52.21","4","-27.45","4","4.88","1","41.88","3.00","25.12","1","24.55","1","0.78","4","-23.59","4",,
"50","Macomb ISD","63922","Great Oaks Academy","50","Macomb","PSA District","Elem_Middle School","City: Midsize","2016","6139091.00","6139373.00","17664.00","0.00","711.36",,"711.00","1.02","4","-1.57","3","0","4",,,"1.04","4.00","0.29","4","0.29","4","1","3","0.37","2",,
"59","Montcalm Area ISD","59070","Greenville Public Schools","59","Montcalm","LEA District","Elem thru High School","Town: Distant","2016","35119862.15","35177910.94","1863620.00","0.00","3713.50","473.41","253.32","1.25","4","-3.02","3","1.27","3","11.58","3","19.93","4.00","5.31","4","5.7","4","1","3","-0.8","3","-0.22","2"
"82","Wayne RESA","82300","Grosse Ile Township Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2016","19513950.28","19853689.71","-152298.66","1.00","1893.46","62.05","157.00","0.97","4","-181.25","4","-1.74","4","12.82","3","14.71","4.00","-0.78","4","-0.77","4","0.98","4","0.93","2","1.34","2"
"82","Wayne RESA","82055","Grosse Pointe Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2016","98668552.27","99303533.95","6982850.51","0.00","8005.32","257.62","56.00","1.54","3","-8.34","4","-0.64","4","4.2","1","24.57","3.00","7.08","3","7.1","3","0.99","4","-2.29","3","0.94","2"
"39","Kalamazoo RESA","39065","Gull Lake Community Schools","39","Kalamazoo","LEA District","Elem thru High School","Suburb: Midsize","2016","32984477.14","32274043.51","3387156.74","0.00","3507.50","293.58","826.61","1.76","2","26.54","2","3.37","2","10.7","2","33.69","3.00","10.27","3","11.35","3","1.02","2","7.58","1","3.44","3"
"52","Marquette-Alger RESA","52040","Gwinn Area Community Schools","52","Marquette","LEA District","Elem thru High School","Rural: Remote","2016","10724250.69","11302122.24","268419.36","0.00","1032.14","383.48","17.00","1.12","4","-68.28","4","-2.37","4","4.26","1","13.13","4.00","2.5","4","2.49","4","0.95","4","-3.93","4","-1.03","2"
"11","Berrien RESA","11670","Hagar Township S/D #6","11","Berrien","LEA District","Elem_Middle School","Rural: Fringe","2016","630414.01","576637.81","144891.18","0.00","76.93","34.00","56.00","2.28","2","59.02","1","8.53","1","0.24","1","100.24","1.00","22.98","1","25.27","1","1.09","1","19.22","1","-0.02","2"
"35","Iosco RESA","35020","Hale Area Schools","35","Iosco","LEA District","Elem thru High School","Rural: Remote","2016","4056982.82","4034508.77","910288.00","0.00","415.07","92.38","54.00","2.83","1","2.53","3","0.55","3","13.68","3","108.92","1.00","22.44","1","24.37","1","1.01","2","-5.5","4","-4.11","1"
"70","Ottawa Area ISD","03100","Hamilton Community Schools","03","Allegan","LEA District","Elem thru High School","Rural: Fringe","2016","26363572.41","26152531.85","4744860.24","0.00","2796.10","246.23","489.13","2.48","2","4.65","3","0.8","3","12","3","51.19","2.00","18","2","18.5","2","1.01","2","3.03","1","5.32","3"
"82","Wayne RESA","82977","Hamtramck Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2016","4678068.00","4673188.00","16093.00","0.00","513.18",,"513.00","1.02","4","43.52","1","0.16","3",,,"1.23","4.00","0.34","4","0.34","4","1","3","2.72","1",,
"82","Wayne RESA","82060","Hamtramck, School District of the City of","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2016","33763899.95","29225862.37","6924925.55","0.00","2971.42","2821.67","387.00","1.38","3","190.12","1","13.44","1","0.48","1","80.43","1.00","20.51","2","23.99","1","1.16","1","4.87","1","0.12","2"
"31","Copper Country ISD","31010","Hancock Public Schools","31","Houghton","LEA District","Elem thru High School","Rural: Fringe","2016","6986412.55","6965972.32","311930.43","0.00","800.73","250.08","89.67","1.14","4","7.01","3","0.29","3","55.73","4","65.10","2.00","4.46","4","4.52","4","1","3","-1.74","3","1.41","2"
"82","Wayne RESA","82986","Hanley International Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2016","6251783.06","6084564.69","1618011.30","0.00","641.34",,"643.00","2.91","1","11.53","2","15.32","1","12.55","3","50.25","2.00","25.88","1","30.7","1","1.03","2","-12.17","4",,
"38","Jackson ISD","38100","Hanover-Horton School District","38","Jackson","LEA District","Elem thru High School","Rural: Distant","2016","10178244.82","10132721.99","168568.81","0.00","1121.44","243.94","369.00","1.06","4","37","1","0.45","3","6.52","1","45.02","3.00","1.66","4","1.71","4","1","3","-3.46","4","-0.51","2"
"32","Huron ISD","32060","Harbor Beach Community Schools","32","Huron","LEA District","Elem thru High School","Rural: Remote","2016","5105385.01","4999774.86","3134957.51","0.00","521.38","71.41","61.70","6.94","1","3.49","3","2.07","2","12.58","3","213.82","1.00","61.4","1","64.04","1","1.02","2","-2.73","3","1.81","2"
"15","Charlevoix-Emmet ISD","24020","Harbor Springs School District","24","Emmet","LEA District","Elem thru High School","Rural: Distant","2016","11330112.68","11275182.55","2399114.42","0.00","817.74","110.58","80.00","2.61","1","2.34","3","1.17","3","52.9","4","107.31","1.00","21.17","1","21.62","2","1","3","-0.82","3","3.81","3"
"13","Calhoun Intermediate School District","13070","Harper Creek Community Schools","13","Calhoun","LEA District","Elem thru High School","Rural: Fringe","2016","26184851.68","26076478.89","2463439.33","0.00","2668.71","361.76","618.07","1.86","2","4.6","3","0.41","3","67.27","4","16.15","4.00","9.41","3","9.47","3","1","3","1.3","2","6.1","4"
"18","Clare-Gladwin Regional Education Service District","18060","Harrison Community Schools","18","Clare","LEA District","Elem thru High School","Town: Distant","2016","13998151.69","13262311.41","1723834.10","0.00","1397.66","258.54","15.00","1.6","3","74.48","1","6.89","1","9.09","2","74.45","2.00","12.31","2","13.27","2","1.06","1","-1.36","3","0.73","2"
"53","West Shore Educational Service District","64040","Hart Public School District","64","Oceana","LEA District","Elem thru High School","Town: Distant","2016","13713749.98","13331630.48","1765870.73","0.00","1336.91","181.50","97.70","1.53","3","27.61","2","3.43","2","8.63","2","70.79","2.00","12.88","2","14.23","2","1.03","2","2.85","1","-8.42","1"
"80","Van Buren ISD","80120","Hartford Public Schools","80","Van Buren","LEA District","Elem thru High School","Town: Fringe","2016","13863958.49","12858586.12","3309089.36","0.00","1345.77","261.07","159.00","3.23","1","43.64","1","7.25","1","6.57","1","72.92","2.00","23.87","1","26.45","1","1.08","1","-1.2","3","-5.61","1"
"47","Livingston ESA","47060","Hartland Consolidated Schools","47","Livingston","LEA District","Elem thru High School","Suburb: Large","2016","51818546.83","52476982.99","3339333.58","0.00","5540.00","456.01","830.00","1.32","3","-16.47","4","-1.27","4","66.57","4","35.95","3.00","6.44","3","6.95","3","0.99","4","0.16","2","3.94","3"
"33","Ingham ISD","33060","Haslett Public Schools","33","Ingham","LEA District","Elem thru High School","Suburb: Large","2016","28045959.73","27798976.28","1652722.75","0.00","2717.65","201.46","559.66","1.38","3","17.57","2","0.88","3","14.55","3","16.60","4.00","5.89","4","6.18","4","1.01","2","0.47","2","5.3","3"
"08","Barry ISD","08030","Hastings Area School District","08","Barry","LEA District","Elem thru High School","Town: Distant","2016","24255142.26","23636043.74","2724291.94","0.00","2672.24","439.11","229.21","1.41","3","29.41","2","2.74","2","19.73","4","79.11","1.00","11.23","3","11.82","3","1.03","2","-4.18","4","7.31","4"
"63","Oakland Schools","63130","Hazel Park, School District of the City of","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2016","36807818.23","34751301.75","-5961519.72","10.00","3276.86","640.03","1169.00","0.66","4","25.65","2","8.02","1","10.82","2","48.82","2.00","-16.2","4","-17.66","4","1.06","1","-9.98","4","8.88","4"
"73","Saginaw ISD","73210","Hemlock Public School District","73","Saginaw","LEA District","Elem thru High School","Rural: Fringe","2016","11234092.93","10808045.74","1091775.13","0.00","1211.09","264.64","236.92","1.5","3","64","1","3.79","2","14.44","3","31.33","3.00","9.72","3","10.38","3","1.04","1","0.34","2","-0.04","2"
"82","Wayne RESA","82926","Henry Ford Academy","82","Wayne","PSA District","High School","City: Small","2016","4743672.87","4743672.87","0.00",,"518.89",,"524.00","1","4",,,"0.75","3",,,"22.04","4.00",,,,,"1","3","2.97","1","3.83","3"
"82","Wayne RESA","82703","University Preparatory Art & Design","82","Wayne","PSA District","Elem thru High School","City: Large","2016","10884763.36","10916345.20","2303583.22","0.00","1176.43",,"1183.22","3.32","1","-1.35","3","0.09","3",,,"44.67","3.00","21.16","1","21.33","2","1","3","-4.23","4",,
"62","Newaygo County RESA","62060","Hesperia Community Schools","62","Newaygo","LEA District","Elem thru High School","Rural: Distant","2016","9584140.46","9652202.39","1013521.90","0.00","1003.92","114.73","142.23","1.93","2","-6.29","4","-0.71","4","15.82","3","21.21","4.00","10.57","3","10.97","3","0.99","4","-8.57","4","-4.28","1"
"04","Alpena-Montmorency-Alcona ESD","60020","Hillman Community Schools","60","Montmorency","LEA District","Elem thru High School","Rural: Remote","2016","4648094.52","4726616.78","579172.01","0.00","472.61","39.05","64.14","2.1","2","-11.94","4","-1.22","4","10.9","2","50.62","2.00","12.46","2","12.53","3","0.98","4","-4.14","4","-6.86","1"
"30","Hillsdale ISD","30020","Hillsdale Community Schools","30","Hillsdale","LEA District","Elem thru High School","Town: Distant","2016","12962356.80","12448248.53","913327.08","0.00","1334.65","1059.12","201.70","1.27","3","128.78","1","4.02","2","0.52","1","65.86","2.00","7.05","3","7.6","3","1.04","1","-2.09","3","-0.83","2"
"30","Hillsdale ISD","30901","Hillsdale Preparatory School","30","Hillsdale","PSA District","Elem_Middle School","Town: Distant","2016","1071348.59","1043931.65","268471.27","0.00","130.00",,"130.00","3.5","1","11.37","2","11.58","1",,,"64.93","2.00","25.06","1","28.91","1","1.03","2","-9.57","4","-1.51","1"
"70","Ottawa Area ISD","70020","Holland City School District","70","Ottawa","LEA District","Elem thru High School","City: Small","2016","43404742.28","43521996.08","2632281.10","0.00","3855.00","1790.12","318.61","1.56","3","-4.26","4","-0.27","4","16.13","3","11.22","4.00","6.06","4","6.2","4","1","3","-4.27","4","1.25","2"
"63","Oakland Schools","63911","Holly Academy","63","Oakland","PSA District","Elem_Middle School","Town: Fringe","2016","6930733.35","6868316.44","1911223.24","0.00","780.37",,"780.00","3.87","1","3.38","3","8.46","1","7.52","2","73.26","2.00","27.58","1","30.23","1","1.01","2","-8.66","4","4.58","3"
"63","Oakland Schools","63210","Holly Area School District","63","Oakland","LEA District","Elem thru High School","Town: Fringe","2016","36726246.22","35621608.64","1549162.64","0.00","3356.10","1217.33","132.00","1.16","4","248.5","1","3.01","2","27.14","4","61.01","2.00","4.22","4","4.59","4","1.03","2","0.76","2","-0.7","2"
"33","Ingham ISD","33070","Holt Public Schools","33","Ingham","LEA District","Elem thru High School","Suburb: Large","2016","59756344.55","59064597.82","5781541.12","0.00","5639.86","603.70","1381.33","1.75","3","13.59","2","1.21","3","49.72","4","26.86","3.00","9.68","3","10.13","3","1.01","2","-1.26","3","1.8","2"
"61","Muskegon Area ISD","61120","Holton Public Schools","61","Muskegon","LEA District","Elem thru High School","Rural: Distant","2016","8318298.29","8118263.67","615135.98","0.00","877.37","230.66","105.00","1.23","4","48.19","1","4.37","1","14.14","3","78.45","1.00","7.39","3","7.79","3","1.02","2","0.02","2","7.55","4"
"13","Calhoun Intermediate School District","13080","Homer Community School District","13","Calhoun","LEA District","Elem thru High School","Rural: Distant","2016","10104982.80","10205629.77","945747.70","0.00","1067.84","70.09","337.00","1.43","3","-9.62","4","-0.46","4","31.33","4","47.08","2.00","9.36","3","9.5","3","0.99","4","-2.38","3","14.36","4"
"81","Washtenaw ISD","81901","Honey Creek Community School","81","Washtenaw","PSA District","Elem_Middle School","Suburb: Large","2016","2745698.00","2720467.00","504621.00","0.00","247.75",,"248.00","2.28","2","5.26","3","0.92","3","0.42","1","56.21","2.00","18.38","2","20.27","2","1.01","2","0.95","2","-4.27","1"
"82","Wayne RESA","82942","Hope Academy","82","Wayne","PSA District","Elem_Middle School","City: Large","2016","4907645.07","4826311.02","601945.09","0.00","518.41",,"520.00","3.35","1","15.62","2","18.58","1","16.48","3","2.07","4.00","12.27","2","15.38","2","1.02","2","-14.6","4",,
"82","Wayne RESA","82957","Hope of Detroit Academy","82","Wayne","PSA District","Elem thru High School","City: Large","2016","8127210.09","9308059.29","1153841.91","0.00","567.63",,"570.00","3.36","1","-50.58","4","-14.51","4","0.42","1","21.32","4.00","14.2","2","23.2","1","0.87","4","-0.84","3",,
"03","Allegan Area Educational Service Agency","03070","Hopkins Public Schools","03","Allegan","LEA District","Elem thru High School","Rural: Distant","2016","14882355.83","14606911.60","1560269.96","0.00","1634.22","182.79","405.18","1.47","3","21.44","2","1.85","2","14.26","3","54.68","2.00","10.48","3","11.32","3","1.02","2","-0.81","3","7.08","4"
"72","C.O.O.R. ISD","72020","Houghton Lake Community Schools","72","Roscommon","LEA District","Elem thru High School","Rural: Fringe","2016","14343465.43","14317705.38","3207313.50","0.00","1307.22","270.00","86.14","2.71","1","0.81","3","0.63","3","3.93","1","86.09","1.00","22.36","1","23.82","1","1","3","-4.67","4","-2.09","1"
"31","Copper Country ISD","31110","Houghton-Portage Township School District","31","Houghton","LEA District","Elem thru High School","Rural: Fringe","2016","11962873.30","11530968.94","2220055.63","0.00","1348.90","89.74","539.00","1.61","3","24.15","2","3.83","2","13.59","3","41.19","3.00","18.56","2","19.61","2","1.04","1","-2.08","3","0.98","2"
"47","Livingston ESA","47070","Howell Public Schools","47","Livingston","LEA District","Elem thru High School","Suburb: Midsize","2016","65476390.06","67287804.96","9246258.57","0.00","7264.42","1672.11","370.78","2.02","2","-16.38","4","-2.6","4","24.61","4","48.67","2.00","14.12","2","14.35","2","0.97","4","-2.96","3","2.52","3"
