ISD Code,ISD Name,District Code,District Name,County Code,County Name,Entity Type,School Level,Locale,Fiscal Year,Revenue,Expenditures,Fund Balance,Years in Deficit,Pupil FTE Count,Resident Pupils Leaving,Non-Resident Pupils Coming,Current Ratio,Current Ratio Quartile,Fund Balance Change,Fund Balance Change Quartile,Operating Margin,Operating Margin Quartile,Debt Service Coverage Ratio,Debt Service Coverage Ratio Quartile,Days Cash on Hand,Days Cash on Hand Quartile,Fund Balance as % of Revenue,Fund Balance as % of Revenue Quartile,Fund Balance as % of Expenditure,Fund Balance as % of Expenditure Quartile,Revenue/Expenditure Ratio,Revenue/Expenditure Ratio Quartile,Enrollment Trend,Enrollment Trend Quartile,Compensation Trend,Compensation Trend Quartile
"56","Midland County Educational Service Agency","56903","Academic and Career Education Academy","56","Midland","PSA District","High School","Rural: Fringe","2020","961490.93","949138.47","263676.46","0.00","94.79",,"93.00","4.71","1","4.91","3","1.28","3",,,"68.94","2.00","27.42","1","27.79","2","1.01","3","-13.97","4",,
"82","Wayne RESA","82921","Academy for Business and Technology","82","Wayne","PSA District","Elem thru High School","Suburb: Large","2020","5721202.93","5660388.12","443072.38","0.00","555.72",,"559.00","1.67","3","15.91","2","1.06","3","1.71","1","3.17","4.00","7.74","4","8.23","4","1.01","3","7.62","1",,
"50","Macomb ISD","50040","Anchor Bay School District","74","St. Clair","LEA District","Elem thru High School","Suburb: Large","2020","58980121.81","61955537.53","1816761.60","0.00","5837.56","552.59","570.98","1.18","4","-62.09","4","-5.04","4","40.57","4","15.71","4.00","3.08","4","2.96","4","0.95","4","-2.37","3","4.52","3"
"81","Washtenaw ISD","81904","Ann Arbor Learning Community","81","Washtenaw","PSA District","Elem thru High School","Suburb: Large","2020","2631486.14","2742143.27","-60148.11","1.00","316.08",,"321.00","0.89","4","-219.08","4","-4.21","4",,,"5.19","4.00","-2.29","4","-2.2","4","0.96","4","52.74","1",,
"81","Washtenaw ISD","81010","Ann Arbor Public Schools","81","Washtenaw","LEA District","Elem thru High School","City: Midsize","2020","261873953.46","259688137.88","19728659.41","0.00","17902.53","1548.36","2162.91","1.64","3","12.46","2","1.09","3","23.12","4","35.65","4.00","7.53","4","7.67","4","1.01","3","-0.33","2","1.08","2"
"13","Calhoun Intermediate School District","13901","Arbor Academy","13","Calhoun","PSA District","Elem_Middle School","City: Small","2020","1934730.33","1934730.33","0.00",,"204.40",,"205.00","1","4",,,"0.17","3",,,"2.98","4.00",,,,,"1","3","-4.93","4",,
"50","Macomb ISD","50050","Armada Area Schools","50","Macomb","LEA District","Elem thru High School","Rural: Distant","2020","17729992.47","18003346.99","1311205.70","0.00","1783.80","109.06","517.68","1.59","3","-17.25","4","-1.52","4","28.12","4","21.19","4.00","7.4","4","7.48","4","0.98","4","1.36","2","-17.91","1"
"50","Macomb ISD","50905","Arts Academy in the Woods","50","Macomb","PSA District","Middle_High School","Suburb: Large","2020","3178352.45","3338553.80","159711.67","0.00","319.62",,"319.43","1.25","4","-50.08","4","1.46","3","6.02","1","21.17","4.00","5.02","4","5.15","4","0.95","4","1.52","2","5.72","4"
"63","Oakland Schools","63915","Arts and Technology Academy of Pontiac","63","Oakland","PSA District","Elem thru High School","City: Small","2020","8198151.00","8146393.00","1127730.00","0.00","806.23",,"814.00","2.23","2","4.81","3","12.56","1","12.19","3","26.35","4.00","13.76","3","16.84","3","1.01","3","-3.15","3",,
"31","Copper Country ISD","07010","Arvon Township School District","07","Baraga","LEA District","Elem_Middle School","Rural: Remote","2020","335524.00","402631.00","557338.00","0.00","13.00","15.00","4.00","49.9","1","-10.75","4","-17.8","4",,,"506.30","1.00","166.11","1","160.84","1","0.83","4","30","1","-14.65","1"
"29","Gratiot-Isabella RESD","29020","Ashley Community Schools","29","Gratiot","LEA District","Elem thru High School","Rural: Distant","2020","2740060.35","2659920.19","473963.04","0.00","249.33","72.35","74.00","1.95","3","20.35","2","2.92","2","17.74","4","72.94","2.00","17.3","2","18","3","1.03","2","-3.72","4","-2.47","1"
"13","Calhoun Intermediate School District","13050","Athens Area Schools","13","Calhoun","LEA District","Elem thru High School","Rural: Distant","2020","5574517.64","5332194.81","1316532.06","0.00","520.24","249.50","77.51","2.95","2","22.56","2","4.36","2","2.41","1","80.00","2.00","23.62","2","25.09","2","1.05","1","-4.29","4","0.72","2"
"25","Genesee ISD","25130","Atherton Community Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2020","8935993.98","8781991.77","1470693.66","0.00","826.75","446.54","344.00","2.24","2","11.7","2","1.72","3","6.86","2","48.49","3.00","16.46","3","16.76","3","1.02","2","-3.07","3","0.83","2"
"04","Alpena-Montmorency-Alcona ESD","60010","Atlanta Community Schools","60","Montmorency","LEA District","Elem thru High School","Rural: Remote","2020","2813828.10","2735612.47","322356.88","0.00","251.56","101.33","3.00","2.63","2","32.04","1","2.78","2","16.48","3","52.68","3.00","11.46","3","11.97","3","1.03","2","5.5","1","-1.02","2"
"09","Bay-Arenac ISD","06020","Au Gres-Sims School District","06","Arenac","LEA District","Elem thru High School","Rural: Remote","2020","4229391.27","4062272.53","1450056.98","0.00","391.74","64.84","80.00","1.42","4","13.03","2","3.95","2","10.13","2","156.41","1.00","34.29","1","35.9","1","1.04","1","-3.16","3","1.65","2"
"50","Macomb ISD","50911","Academy of Warren","50","Macomb","PSA District","Elem_Middle School","City: Midsize","2020","6949191.00","6648726.00","1843575.00","0.00","694.62",,"701.00","4","1","19.47","2","13.27","1","9.33","2","46.51","3.00","26.53","1","31.16","1","1.05","1","3.78","1",,
"82","Wayne RESA","82998","ACE Academy (SDA)","82","Wayne","PSA District","Elem thru High School","Suburb: Large","2020","1881786.79","2288940.71","1025024.66","0.00","157.76",,"152.00","8.37","1","-28.43","4","-21.64","4",,,"66.74","2.00","54.47","1","45.51","1","0.82","4","-18.12","4",,
"82","Wayne RESA","82717","Achieve Charter Academy","82","Wayne","PSA District","Elem_Middle School","Rural: Fringe","2020","6718990.00","6705993.00","27081.00","0.00","790.95",,"791.00","1.03","4","92.28","1","0.2","3",,,"1.45","4.00","0.4","4","0.4","4","1","3","3.57","1",,
"31","Copper Country ISD","31020","Adams Township School District","31","Houghton","LEA District","Elem thru High School","Rural: Distant","2020","4787979.77","4738029.85","374722.40","0.00","488.07","147.52","143.00","1.39","4","15.38","2","1.46","3","13","3","46.10","3.00","7.83","4","8.1","4","1.01","3","2.19","1","-10.15","1"
"46","Lenawee ISD","46020","Addison Community Schools","46","Lenawee","LEA District","Elem thru High School","Rural: Distant","2020","10487472.68","10732437.62","490334.30","0.00","799.94","401.03","162.00","1.44","4","-33.31","4","-2.34","4","39.9","4","22.37","4.00","4.68","4","5.67","4","0.98","4","-3.9","4","-6","1"
"46","Lenawee ISD","46010","Adrian Public Schools","46","Lenawee","LEA District","Elem thru High School","Town: Distant","2020","34941634.85","33899192.78","5804566.56","0.00","2865.35","1815.08","361.16","2.81","2","21.89","2","3.56","2","11.92","3","39.13","3.00","16.61","3","17.44","3","1.03","2","1.19","2","0.72","2"
"82","Wayne RESA","63914","Advanced Technology Academy","82","Wayne","PSA District","Elem thru High School","City: Small","2020","13326522.00","13209076.00","1844645.00","0.00","1262.97",,"1268.86","2.03","3","6.8","3","7","1","51.94","4","40.21","3.00","13.84","3","16.33","3","1.01","3","-1.8","3",,
"63","Oakland Schools","63901","AGBU Alex-Marie Manoogian School","63","Oakland","PSA District","Elem thru High School","City: Small","2020","3881209.00","3874705.00","840799.00","0.00","393.56",,"394.00","2.66","2","0.78","3","0.17","3",,,"121.09","1.00","21.66","2","21.7","2","1","3","-1.36","3","-1.13","2"
"58","Monroe ISD","58020","Airport Community Schools","58","Monroe","LEA District","Elem thru High School","Rural: Fringe","2020","28768596.51","28236594.96","7827725.65","0.00","2714.90","566.52","223.93","3.32","1","7.29","3","1.85","3","6.34","2","83.53","2.00","27.21","1","28.65","1","1.02","2","0.18","2","2.51","3"
"79","Tuscola ISD","79010","Akron-Fairgrove Schools","79","Tuscola","LEA District","Elem thru High School","Rural: Distant","2020","3937792.57","4078593.34","-25431.57","1.00","323.94","152.28","61.01","0.97","4","-122.04","4","-2.72","4","16.99","3","20.79","4.00","-0.65","4","-0.63","4","0.97","4","2.46","1","-7.76","1"
"15","Charlevoix-Emmet ISD","24030","Alanson Public Schools","24","Emmet","LEA District","Elem thru High School","Rural: Distant","2020","2798204.85","2895949.41","229625.17","0.00","214.61","375.21","27.61","1.67","3","-30.12","4","-2.9","4","8.24","2","52.00","3.00","8.21","4","8.4","4","0.97","4","-2.14","3","6.07","4"
"28","Northwest Education Services","05010","Alba Public Schools","05","Antrim","LEA District","Elem thru High School","Rural: Remote","2020","1335409.89","1386460.62","104038.95","0.00","113.15","96.90","24.00","1.58","3","-32.92","4","-3.82","4","15.2","3","46.76","3.00","7.79","4","7.63","4","0.96","4","-6.76","4","24.99","4"
"04","Alpena-Montmorency-Alcona ESD","01010","Alcona Community Schools","01","Alcona","LEA District","Elem thru High School","Rural: Distant","2020","8605831.56","8711524.30","806642.00","0.00","686.76","105.15","158.44","1.87","3","-11.58","4","-1.23","4","0.86","1","43.26","3.00","9.37","4","9.84","4","0.99","4","1.51","2","9.16","4"
"74","St. Clair County RESA","74030","Algonac Community School District","74","St. Clair","LEA District","Elem thru High School","Rural: Fringe","2020","15009504.68","14821996.12","2863508.40","0.00","1406.09","320.57","49.67","2.64","2","7.01","3","1.25","3","13.2","3","62.65","2.00","19.08","2","20.16","2","1.01","3","-3.47","4","0.58","2"
"03","Allegan Area Educational Service Agency","03030","Allegan Public Schools","03","Allegan","LEA District","Elem thru High School","Town: Distant","2020","25252813.66","25533573.47","2185443.23","0.00","2388.26","579.21","146.59","1.51","3","-11.38","4","-1.11","4","14.91","3","38.08","3.00","8.65","4","8.74","4","0.99","4","-1.25","3","1.54","2"
"82","Wayne RESA","82020","Allen Park Public Schools","82","Wayne","LEA District","Elem thru High School","Suburb: Large","2020","39399134.76","38810423.30","4659338.48","0.00","3841.94","561.76","1089.80","1.6","3","14.46","2","2.97","2","38.37","4","48.04","3.00","11.83","3","12.38","3","1.02","2","0.59","2","1.82","2"
"70","Ottawa Area ISD","70040","Allendale Public Schools","70","Ottawa","LEA District","Elem thru High School","Suburb: Large","2020","30351823.62","29591091.45","2825460.88","0.00","2725.23","279.95","285.93","1.76","3","36.84","1","3.01","2","67.26","4","34.90","4.00","9.31","4","9.84","4","1.03","2","-0.91","3","-1.93","1"
"29","Gratiot-Isabella RESD","29010","Alma Public Schools","29","Gratiot","LEA District","Elem thru High School","Town: Distant","2020","21921963.61","21962249.54","3618826.97","0.00","2032.22","534.74","256.88","2.49","2","-1.1","4","-0.18","4","11.36","3","40.54","3.00","16.51","3","16.86","3","1","3","-2.72","3","1.48","2"
"44","Lapeer ISD","44020","Almont Community Schools","44","Lapeer","LEA District","Elem thru High School","Rural: Fringe","2020","14064053.92","13616927.97","1844630.39","0.00","1458.38","239.79","352.34","2.21","2","31.99","1","3.18","2","18.62","4","29.87","4.00","13.12","3","13.95","3","1.03","2","-0.04","2","-4.22","1"
"04","Alpena-Montmorency-Alcona ESD","04010","Alpena Public Schools","04","Alpena","LEA District","Elem thru High School","Town: Remote","2020","39959203.50","39431012.52","6582385.38","0.00","3698.54","128.97","120.60","1.67","3","8.72","3","2.89","2","7.83","2","98.00","1.00","16.47","3","17.91","3","1.01","3","-2.57","3","4.89","3"
"82","Wayne RESA","82981","American Montessori Academy","82","Wayne","PSA District","Elem_Middle School","Suburb: Large","2020","4896768.00","4763389.00","1197225.00","0.00","465.96",,"464.95","12","1","12.54","2","16.85","1","12.78","3","30.65","4.00","24.45","2","30.75","1","1.03","2","-3.63","4",,
"52","Marquette-Alger RESA","02010","AuTrain-Onota Public Schools","02","Alger","LEA District","Elem_Middle School","Rural: Distant","2020","1018850.69","1004921.15","626562.65","0.00","32.05","67.68","8.00","7.7","1","2.27","3","12.7","1",,,"236.98","1.00","61.5","1","71.21","1","1.01","3","-15.37","4","-0.65","2"
"63","Oakland Schools","63070","Avondale School District","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2020","47311824.22","45973031.44","7310323.90","0.00","4607.19","447.95","1965.88","2.05","3","22.42","2","2.83","2","52.1","4","65.44","2.00","15.45","3","15.98","3","1.03","2","6.3","1","-4.25","1"
"32","Huron ISD","32010","Bad Axe Public Schools","32","Huron","LEA District","Elem thru High School","Town: Remote","2020","9988369.24","10377962.65","2066961.40","0.00","890.28","263.47","218.61","1.96","3","-15.86","4","-3.85","4","12.16","3","86.85","2.00","20.69","2","20.16","2","0.96","4","-6.8","4","3.29","3"
"53","West Shore Educational Service District","43040","Baldwin Community Schools","43","Lake","LEA District","Elem thru High School","Rural: Remote","2020","8459578.45","7683773.53","3371649.59","0.00","484.18","341.15","10.00","3.92","1","29.89","1","9.17","1","6.88","2","194.02","1.00","39.86","1","44.79","1","1.1","1","-4.29","4","-4.66","1"
"80","Van Buren ISD","80020","Bangor Public Schools (Van Buren)","80","Van Buren","LEA District","Elem thru High School","Rural: Distant","2020","12320490.46","12257572.03","1450647.34","0.00","1111.43","347.81","167.66","1.49","3","4.53","3","0.51","3","7.52","2","72.81","2.00","11.77","3","12.26","3","1.01","3","-0.17","2","9.67","4"
"80","Van Buren ISD","80240","Bangor Township S/D #8","80","Van Buren","LEA District","Elem_Middle School","Rural: Distant","2020","215701.95","226568.93","152722.19","0.00","23.86","1.00","21.86","3.38","1","-6.64","4","-5.04","4",,,"296.83","1.00","70.8","1","67.41","1","0.95","4","14.38","1","4.13","3"
"09","Bay-Arenac ISD","09030","Bangor Township Schools","09","Bay","LEA District","Elem thru High School","Suburb: Small","2020","25153195.76","24463813.02","4691532.52","0.00","2562.14","241.92","1143.65","2.02","3","17.23","2","3.67","2","3.9","1","71.56","2.00","18.65","2","20.14","2","1.03","2","0.82","2","1.6","2"
"31","Copper Country ISD","07020","Baraga Area Schools","07","Baraga","LEA District","Elem thru High School","Rural: Remote","2020","4999000.33","4817697.51","2632658.02","0.00","330.51","115.03","42.98","4.66","1","7.4","3","4.07","2",,,"207.51","1.00","52.66","1","55.16","1","1.04","1","-2.87","3","9.79","4"
"21","Delta-Schoolcraft ISD","21090","Bark River-Harris School District","55","Menominee","LEA District","Elem thru High School","Rural: Remote","2020","7462296.22","7538321.86","1985127.64","0.00","711.86","217.42","277.00","3.3","1","-3.69","4","-0.51","4","3.09","1","77.68","2.00","26.6","1","28.78","1","0.99","4","-3.32","3","1.67","2"
"19","Clinton County RESA","19100","Bath Community Schools","19","Clinton","LEA District","Elem thru High School","Suburb: Large","2020","11165416.37","11415160.58","1284744.06","0.00","1122.21","231.69","245.00","1.94","3","-16.28","4","-2.24","4","16.66","3","31.49","4.00","11.51","3","11.37","3","0.98","4","-2.38","3","10.33","4"
"13","Calhoun Intermediate School District","13904","Battle Creek Area Learning Center","13","Calhoun","PSA District","High School","City: Small","2020","1856373.37","1796331.12","342181.97","0.00","160.62",,"154.37","1.88","3","21.28","2","3.23","2","1.22","1","61.01","2.00","18.43","2","22.79","2","1.03","2","-1.33","3","124.82","4"
"13","Calhoun Intermediate School District","13020","Battle Creek Public Schools","13","Calhoun","LEA District","Elem thru High School","City: Small","2020","48466567.13","48259566.26","9239853.97","0.00","3877.63","3537.63","282.79","1.59","3","2.29","3","0.43","3","7.46","2","123.90","1.00","19.06","2","19.81","2","1","3","-4.42","4","-7.95","1"
"09","Bay-Arenac ISD","09010","Bay City School District","09","Bay","LEA District","Elem thru High School","City: Small","2020","76459223.79","75548962.62","12423439.22","0.00","7231.65","2791.73","473.95","1.78","3","7.91","3","1.2","3","6.74","2","80.25","2.00","16.25","3","17","3","1.01","3","-2.81","3","8.9","4"
"09","Bay-Arenac ISD","09902","State Street Academy","09","Bay","PSA District","Elem_Middle School","City: Small","2020","1553120.20","1546258.20","321006.86","0.00","142.69",,"146.00","5.73","1","2.18","3","10.96","1","12.76","3","27.63","4.00","20.67","2","23.33","2","1","3","22.45","1",,
"09","Bay-Arenac ISD","09901","Bay-Arenac Community High School","09","Bay","PSA District","High School","Suburb: Small","2020","1779736.92","1704032.76","847080.71","0.00","159.01",,"160.00","5.78","1","9.81","2","4.32","2",,,"148.61","1.00","47.6","1","52.77","1","1.04","1","-4.52","4","2.11","3"
"29","Gratiot-Isabella RESD","37040","Beal City Public Schools","37","Isabella","LEA District","Elem thru High School","Rural: Distant","2020","7023852.97","7012179.24","2109666.85","0.00","680.85","67.55","341.58","4.29","1","0.56","3","2.3","2","8.8","2","83.71","2.00","30.04","1","31.68","1","1","3","-1","3","8.82","4"
"51","Manistee ISD","51020","Bear Lake Schools","51","Manistee","LEA District","Elem thru High School","Rural: Remote","2020","3395308.86","3105096.50","822079.80","0.00","288.82","107.08","111.00","2.97","2","54.56","1","8.6","1","11.16","3","85.49","2.00","24.21","2","29.66","1","1.09","1","1.85","1","-7.19","1"
"15","Charlevoix-Emmet ISD","15010","Beaver Island Community School","15","Charlevoix","LEA District","Elem thru High School","Rural: Remote","2020","2043466.01","1937072.95","574126.74","0.00","49.00",,,"1.98","3","22.75","2","7.02","1","11.04","3","200.33","1.00","28.1","1","31.29","1","1.05","1","0","2","-11.87","1"
"18","Clare-Gladwin Regional Education Service District","26010","Beaverton Schools","26","Gladwin","LEA District","Elem thru High School","Rural: Distant","2020","10709540.91","10378573.69","962532.37","0.00","1006.63","294.66","120.00","1.71","3","52.4","1","3.1","2","6.16","1","24.64","4.00","8.99","4","9.45","4","1.03","2","1.94","1","-4.49","1"
"58","Monroe ISD","58030","Bedford Public Schools","58","Monroe","LEA District","Elem thru High School","Suburb: Large","2020","43514807.54","42153080.70","4672538.53","0.00","4267.08","576.08","132.16","1.37","4","41.13","1","3.83","2","6.7","2","94.20","1.00","10.74","3","11.42","3","1.03","2","-1.34","3","2.37","3"
"25","Genesee ISD","25240","Beecher Community School District","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2020","10971181.80","10215762.88","649333.85","0.00","708.31","796.68","84.00","1.19","4","712.09","1","6.89","1","4.33","1","65.51","2.00","5.92","4","6.56","4","1.07","1","-4.56","4","7.64","4"
"34","Ionia ISD","34080","Belding Area School District","34","Ionia","LEA District","Elem thru High School","Town: Distant","2020","19560676.42","19454963.33","3060812.32","0.00","1796.24","400.85","164.36","1.75","3","3.58","3","0.54","3","45.34","4","31.90","4.00","15.65","3","16.21","3","1.01","3","-0.98","3","5.45","4"
"28","Northwest Education Services","05040","Bellaire Public Schools","05","Antrim","LEA District","Elem thru High School","Rural: Remote","2020","4462764.98","4341321.02","1699663.90","0.00","339.23","83.40","17.00","4.03","1","7.69","3","2.72","2","19.35","4","182.75","1.00","38.09","1","39.51","1","1.03","2","-4.25","4","14.56","4"
"13","Calhoun Intermediate School District","23010","Bellevue Community Schools","23","Eaton","LEA District","Elem thru High School","Rural: Distant","2020","6437216.33","5774364.77","1740988.34","0.00","588.17","353.43","83.05","3.08","1","61.48","1","10.3","1","27.31","4","92.22","2.00","27.05","1","30.52","1","1.11","1","-1.05","3","0.86","2"
"25","Genesee ISD","25060","Bendle Public Schools","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2020","12698046.34","12980941.68","5665862.78","0.00","1148.19","228.90","394.00","5.39","1","-4.76","4","-1.86","4","25.68","4","128.24","1.00","44.62","1","47.14","1","0.98","4","-2.56","3","4.78","3"
"25","Genesee ISD","25230","Bentley Community School District","25","Genesee","LEA District","Elem thru High School","Suburb: Large","2020","8429213.45","8370600.28","1954341.24","0.00","820.25","313.93","277.31","3.55","1","3.09","3","3.07","2","6.54","2","61.54","2.00","23.19","2","24.06","2","1.01","3","-1.08","3","1.86","2"
"11","Berrien RESA","11010","Benton Harbor Area Schools","11","Berrien","LEA District","Elem thru High School","City: Small","2020","35979436.15","33449974.39","-1215316.01","14.00","1722.84","3507.75","1.00","0.86","4","67.55","1","7.03","1","32.08","4","13.81","4.00","-3.38","4","-5.65","4","1.08","1","-5.61","4","32.67","4"
"11","Berrien RESA","11903","Benton Harbor Charter School Academy","11","Berrien","PSA District","Elem thru High School","City: Small","2020","5202454.88","4925872.04","1029936.08","0.00","482.79",,"486.00","2.26","2","36.71","1","17.18","1","11.3","3","32.28","4.00","19.8","2","24.3","2","1.06","1","-6.17","4",,
"28","Northwest Education Services","10015","Benzie County Central Schools","10","Benzie","LEA District","Elem thru High School","Rural: Remote","2020","14858125.95","14399688.59","2867755.04","0.00","1352.92","628.04","102.13","3.08","1","19.03","2","3.09","2","10.71","3","78.58","2.00","19.3","2","21.13","2","1.03","2","-3.96","4","4.07","3"
"63","Oakland Schools","63050","Berkley School District","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2020","63285456.36","62198681.63","6856466.79","0.00","5925.40","163.18","2507.64","1.6","3","18.84","2","2.7","2","5.67","1","28.80","4.00","10.83","3","11.15","3","1.02","2","-2.77","3","2.55","3"
"34","Ionia ISD","34140","Berlin Township S/D #3","34","Ionia","LEA District","Elem_Middle School","Rural: Distant","2020","165236.41","165919.04","157890.19","0.00","8.68","45.00","7.00","6.02","1","-0.43","3","-0.41","4",,,"400.71","1.00","95.55","1","95.16","1","1","3","12.87","1","-1.95","1"
"11","Berrien RESA","11240","Berrien Springs Public Schools","11","Berrien","LEA District","Elem thru High School","Town: Fringe","2020","53995908.42","52113582.92","15414993.92","0.00","4318.78","197.63","2902.74","4.44","1","13.91","2","8.77","1","5.3","1","77.86","2.00","28.55","1","35.44","1","1.04","1","-1.66","3","11.74","4"
"27","Gogebic-Ontonagon ISD","27010","Bessemer Area School District","27","Gogebic","LEA District","Elem thru High School","Rural: Distant","2020","4080321.35","4190674.87","334396.33","0.00","406.58","55.08","95.68","1.7","3","-24.81","4","-2.7","4","3.09","1","0.00","4.00","8.2","4","8.03","4","0.97","4","0.82","2","-3","1"
"21","Delta-Schoolcraft ISD","21065","Big Bay De Noc School District","21","Delta","LEA District","Elem thru High School","Rural: Remote","2020","2229099.30","2220598.62","583697.39","0.00","155.12","67.34","44.00","3.41","1","1.48","3","0.38","3",,,"83.78","2.00","26.19","1","26.72","2","1","3","-5.26","4","2.12","3"
"62","Newaygo County RESA","62470","Big Jackson School District","62","Newaygo","LEA District","Elementary","Rural: Distant","2020","327161.47","265000.36","432605.78","0.00","19.00","49.14","10.00","21.6","1","16.78","2","19","1","0.68","1","565.94","1.00","132.23","1","165.09","1","1.23","1","-20.03","4","5.12","3"
"54","Mecosta-Osceola ISD","54010","Big Rapids Public Schools","54","Mecosta","LEA District","Elem thru High School","Town: Distant","2020","20897092.42","20674628.96","3929029.67","0.00","2149.75","443.54","557.39","2.5","2","6","3","2.62","2","24.69","4","63.12","2.00","18.8","2","19.45","2","1.01","3","3.33","1","15.65","4"
"73","Saginaw ISD","73170","Birch Run Area Schools","73","Saginaw","LEA District","Elem thru High School","Rural: Fringe","2020","18392961.19","18439196.89","3695473.53","0.00","1868.13","155.71","644.00","1.8","3","-1.24","4","-0.25","4","6.72","2","97.52","1.00","20.09","2","20.79","2","1","3","0.35","2","1.29","2"
"63","Oakland Schools","63010","Birmingham Public Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2020","123144042.02","122106050.98","19893827.58","0.00","7945.53","338.74","189.60","2.3","2","5.5","3","0.84","3","17.91","4","71.70","2.00","16.15","3","16.49","3","1.01","3","-0.51","2","5.15","3"
"70","Ottawa Area ISD","70904","Black River Public School","70","Ottawa","PSA District","Elem thru High School","City: Small","2020","9161098.06","9377625.21","1483158.66","0.00","928.39",,"931.25","2.9","2","-12.74","4","-2.29","4","7.28","2","28.71","4.00","16.19","3","17.11","3","0.98","4","-1.43","3",,
"46","Lenawee ISD","46040","Blissfield Community Schools","46","Lenawee","LEA District","Elem thru High School","Rural: Fringe","2020","12123125.67","12331745.44","4090565.40","0.00","1203.30","132.01","204.00","3.67","1","-4.85","4","1.33","3",,,"109.64","1.00","33.74","1","34.69","1","0.98","4","-0.41","2","8.46","4"
"63","Oakland Schools","63080","Bloomfield Hills Schools","63","Oakland","LEA District","Elem thru High School","Suburb: Large","2020","92828641.73","92352780.24","20875721.80","0.00","5559.61","308.76","357.08","3.02","1","2.33","3","1.59","3","3.26","1","85.31","2.00","22.49","2","23.35","2","1.01","3","1.24","2","2.94","3"
"80","Van Buren ISD","80090","Bloomingdale Public School District","80","Van Buren","LEA District","Elem thru High School","Rural: Distant","2020","12013407.80","11763939.44","1474277.29","0.00","1173.58","374.21","82.38","1.79","3","20.37","2","2.08","2","46.09","4","49.71","3.00","12.27","3","12.76","3","1.02","2","1.09","2","-1.34","2"
"17","Eastern Upper Peninsula ISD","49020","Bois Blanc Pines School District","49","Mackinac","LEA District","Elem_Middle School","Rural: Distant","2020","152573.16","240146.32","250539.60","0.00","3.00","1.00",,"22.2","1","-25.9","4","-57.4","4",,,"374.74","1.00","164.21","1","104.89","1","0.64","4","64.84","1","167.36","4"
"15","Charlevoix-Emmet ISD","15020","Boyne City Public Schools","15","Charlevoix","LEA District","Elem thru High School","Town: Remote","2020","15480020.17","15041559.03","4040221.19","0.00","1349.30","161.58","345.01","2.82","2","12.17","2","6.03","1","14.93","3","115.90","1.00","26.1","1","28.4","2","1.03","2","-0.01","2","-1.5","1"
"15","Charlevoix-Emmet ISD","15030","Boyne Falls Public School District","15","Charlevoix","LEA District","Elem thru High School","Rural: Fringe","2020","3082011.53","2969371.66","947821.14","0.00","198.20","145.05","71.33","1.58","3","13.49","2","3.65","2","16.86","3","192.60","1.00","30.75","1","32.49","1","1.04","1","5.39","1","3.91","3"
"63","Oakland Schools","63917","Bradford Academy","63","Oakland","PSA District","Elem thru High School","City: Small","2020","13838192.33","12358374.94","1817461.59","0.00","1275.48",,"1284.00","1.82","3","438.28","1","13.91","1","17.59","4","5.98","4.00","13.13","3","15.4","3","1.12","1","-9.99","4",,
"63","Oakland Schools","63180","Brandon School District in the Counties of Oakland and Lapeer","63","Oakland","LEA District","Elem thru High School","Rural: Fringe","2020","24536810.62","24536810.62","4124117.00","0.00","2279.28","403.05","276.00","2.49","2","0","3","2.13","2","64.14","4","47.40","3.00","16.81","3","17.57","3","1","3","-3.81","4","0.24","2"
"11","Berrien RESA","11210","Brandywine Community Schools","11","Berrien","LEA District","Elem thru High School","Suburb: Large","2020","13707838.47","13301415.62","3425325.26","0.00","1343.40","331.96","339.00","3.12","1","13.46","2","4.42","2","9.05","2","81.97","2.00","24.99","2","26.33","2","1.03","2","1.18","2","1.35","2"
"29","Gratiot-Isabella RESD","29040","Breckenridge Community Schools","29","Gratiot","LEA District","Elem thru High School","Rural: Distant","2020","6809475.49","6872315.55","1099246.47","0.00","624.63","229.45","56.00","2.6","2","-5.41","4","-0.92","4","10.14","2","43.64","3.00","16.14","3","16.4","3","0.99","4","-2.48","3","1.97","2"
"22","Dickinson-Iron ISD","22030","Breitung Township School District","22","Dickinson","LEA District","Elem thru High School","Town: Remote","2020","18799203.24","18508923.04","2758575.65","0.00","1901.93","244.07","597.26","2.39","2","11.76","2","2.61","2","4.43","1","43.94","3.00","14.67","3","15.58","3","1.02","2","0.7","2","3.07","3"
"82","Wayne RESA","82983","Bridge Academy","82","Wayne","PSA District","Elem thru High School","Suburb: Large","2020","8619373.44","7997385.62","2010599.00","0.00","869.13",,"873.00","2.24","2","44.79","1","7.22","1",,,"50.49","3.00","23.33","2","25.79","2","1.08","1","12.96","1",,
"73","Saginaw ISD","73180","Bridgeport-Spaulding Community School District","73","Saginaw","LEA District","Elem thru High School","Suburb: Midsize","2020","16772090.96","16375767.62","1707000.71","0.00","1509.85","1062.65","540.00","1.46","4","30.24","1","3.54","2","1.18","1","58.01","3.00","10.18","3","10.79","3","1.02","2","1.09","2","3.04","3"
